polarity,tweet
,"Terry is not going to make the top 5, serves her right she’s a mean girl 🚮 #bbm"
,Partida. Ilang oras pa nag- caravan dyan.  Maraming salamat Cavite!  Ingat po kayo sa pag-uwi.   UNITEAM PILIPINAS #CaviteForBBMSARA  #UNiTeamBBMSARA  https://t.co/mYQrXn4AsU
,@8J_MRL Unity kahit opposition di nmn sapilitan pero kaya pa rin natin maglahad ng kabutihan🥰🥰 #bbmsarauniteam2022 #LagunaForBBMSARA
,"Kung sila Leni/BBM sa 2022,  ako sayo pa rin sa 2022. #BBM #LENI"
,Iyong ini endorse eh kakamfink pero BBM pala ang audience. Dami pala nakiki free concert lang? 😂😂😂 #BBMIsMyPresident2022  #UniteamBBMSARA   Check out kathleenferrer703's video! #TikTok  https://t.co/hTCqUWkneF
,YAS! Tuloy tuloy sa May 9! #Halalan2022 #Eleksyon2022 #BBMSARA2022 #BBMSaraUNITEAM
,Gusto mo malaman bat ayaw ko iboto si #BBM? Kiss muna 😒
,grabe kayo marikina!!❤️💚#uniteam #BBMSARA2022
,My President PBBM #UniTeamBBMSARA
,#BBMSaraUNITEAM #BBM #SARAHDUTERTE  ❤💚🇵🇭
,Well Ganon talaga pag may #uniteam
,"@Prof_Muffin @bongbongmarcos MAS ULOL KANG PESTE KA!!! ANONG NAG UUWIAN? NAGSILAPITAN PA NGA,  GAGO KA BA?? BASTA ANG MAJORITY NG SA PINAS AY #BBM AT DITO SA KOREA, EUROPE AT BRAZIL KUNG SAAN SANDAMAKMAK ANG AMING PAMILYA,  SOLID #BBM_SARA2022 ❤💚 KAM"
,"@WatsUrPrblem @KoigoesB @lesliebocobo @loidasandiego77 @ai_ceniza @pinoyanghang @AlfredoGenom Not to come across as sarcastic, but what exactly did a dozen or more #FakeHeroNinoy &amp; #FauxSantaCorita statues and memorial markers add to Philippines' GDP?"
,@kahector4 Atty. Trixie Angeles  #BBMSaraUNITEAM  #BBMIsMyPresident2022  #SultanKudaratForUNITEAM
,"marcos marcos marcos parin #LABANMARCOS✌👊💚🇵🇭❤ Sobrang saludo din ako kay Gonzales, Ka Leody at Abella, salamat sa Tapang nyo po💚 best 4."
,"Patuloy nating ipagsigawan na #MarcosDuwag. Aplikante sa pagkapangulo pero ayaw humarap sa debate? 😶‍🌫️ #PasigIsPink #PasigLaban   Video taken as of March 20, 6:01PM  https://t.co/h5ZFnMmBcw"
,TANGINAAAA HAHAHAHAHAH ano ba Naman yang pinag Gagawa niyo ginawa niyong Tanging Ina Yung movie ni aiai hahahaha  #BBMSaraUNITEAM  #BBMSARA2022  #NoToLeniKiko2022
,#BBMSARA2022 | #BBMForPresident  @bongbongmarcos | #Halalan2022  __ #BangonBayanMuli  https://t.co/2XjFeaAb88
,Hala mga Pink sigurado kayo? Threaten and desperate ang #UNiTeamBBMSARA nagkamali yata kayo eh pakitanong ng maayos #NoToLeniKiko2022 Patawa sila #BBMSARA2022  #4SaraDuterte  #7BongbongMarcos
,Ang saya nila .. 🙂❤💚 #BBMSaraUNITEAM  https://t.co/uugLl5ZZF2
,REAL PEOPLE POWER #LabanMarcos
,"We were heading back to Greenfield after the rally when some guys in a passing car shouted: ""BBM pa rin!""  Syempre, 'di papatalo mga kakampinks. 🌸 #PasigLaban #IpanaloNa10To  #MarcosDuwag  https://t.co/rfOeaa2iH3"
,@iamkarendavila Sana maka dagdag ng survey ratings at votes kay @lenirobredo itong tweet mo Karen.  Ang layo pa din ng agwat nya kay #BBMIsMyPresident2022 habang papapalit na ang Halalan....  #BBMSaraUNITEAM
,"wala ba talagang chatroom mga ka-uniteam?? I'm begging you, I really wanted to join huhu😩🌹  #BBMSaraUNITEAM  #BBMIsMyPresident2022  #UniteamBBMSARA  #UniteamBBMSara2022  #uniteam2022"
,"NICCOLO MACHIAVELLI. How on the earth it was asked by Prof. Carlos to BBM? And as expected, BBM was able to give an answer 👏👏  In my mind, who is Machiavelli? Kilala din kaya siya ni Nanay, Pacman at Yorme? 🤔🤔🤔  #BBMSaraUNITEAM"
,#BONGBONGMARCOS2022 #saraduterte #BBMIsMyPresident2022  https://t.co/7G88isZK3H
,TOP 3 REASONS WHY BBM SHOULD BE THE NEXT PRESIDENT ❤💚❤💚❤💚❤💚❤💚✌✌✌✌✌✌ 1. Yes he do the cooking ❤💚 2. Yes he do the cleaning ❤💚 3. Yes he keep the nana real sweet for your eating ❤💚 #BBMFORPRESIDENT #UNITEAM #BBMSARIDINGINTANDEM
,@KaTindig2029 Are you f**kin' serious?!!! Bayaran niyo muna yung 203Billion pesos at ibalik lahat ng ill gotten wealth ng pamilya niyong magnanakaw!  #MarcosMagnanakaw
,#BBMSARA2022  #BBMIsMyPresident2022  #SARAIsMyVicePresident2022 #Vote7MARCOS #Vote4DUTERTE #UNiTeamBBMSARA
,@macoyestrella Retire na di pa president mukhang nanganak na ng siyam na beses. 👍😑😑😑 #BBM #BBMduwag #BBMForPresident
,PDP-LABAN endorses presidential bet BBM  #uniteam #2022election #bbmsaralangsakalam #pilipinas
,"@KimIndar @mteresacjiz Baka hindi naintindihan ni Pakyaw ang mga sinabi ni BBM kasi English kayà hindi alam ang plataporma ni BBM...eh di ba sya ang plataporma nya lng ay ipakulong si PRRD, bawiin ang 203B kuno, at ipakulong ang kawatan. Bobo Paksiw tala"
,Louder 📢 #MarcosDuwag #PasigIsPink
,Dapat sa inyo sinasapak ng katotohanan eh #saraduterte #BBMSaraUNITEAM #BBMSARAH2022  https://t.co/ixG2OTN9I2
,Ferdinand Marcos Is A True Hero #bbm #bbm2022 #bbmsara2022  https://t.co/Z96ytRFHcp via @YouTube
,@_tatzz_ ganda niya talaga  #BBMSaraUNITEAM
,"Nga nga na naman ang mga kakampi nk, impressive daw yun sa Pasig 😂😂😂 kaming #UniteamBBMSARA sanay na sa eksenang ganito, kayo kulang na lang magdeclare kyo ng kakampink holiday kapag madaming maaudience nyo 😂😂😂 #BBMSARA2022 #ToniGonzaga"
,Ito na ung balik ng taong bayan sa pandaraya mo Robredo. Ikaw ang totoong magnanakaw. #BBMSARA2022 #BBMForPresident  https://t.co/8uDVaVa6Yi
,FOOD SECURITY is one of the issues that GIBO TEODORO wants to solve.  #57GiboTeodoro #GiboTeodoroSaSenado #Gibo2022 #SulongGibo #UniTeamBBMSARA  https://t.co/XaGj3FrPxV
,@lenirobredo pinklawan kayo ang tunay na mamatay tao at magnanakaw ng bansang Pilipinas.Mga lider kayo ng NPA kaya mga supporter mo bastos at mahilig sa kaguluhan dahil gawain nyo talaga yon!👺👺👺 #StrongerUNITEAM #BBMSaraUNITEAM  #BBMIsMyPresident
,Wag tatanga tanga kasi.  #Uniteam #MarcosMagnanakaw #BBMIsMyPresident2022  https://t.co/SPS39xNDmK
,Melai randomly throwing some shade! Haha  #AyawSaMagnanakaw #NeverAgain #MarcosMagnanakaw #PasigLaban  #PasigIsPink  https://t.co/4wxxPstDIs
,#BBM I can’t I want to head to biggie’s house  https://t.co/358JZYWvGH
,"Drone shot sa Gen Trias, Cavite Sport Park Oval, March 22,2022. Napuno ang Oval sa sobrang dami ng ng tao. Ang iba ay hindi na nakapasok at nanatili na lng sa labas at ang iba nman ay umuwi nlng. #BBMSARAUNITEAM #BBMSARA2022 ✌️❤️👊💚🇵🇭  https://t.co/F6ySfN5jq2"
,Sabi niyo let's forgive each other para luminis ang puso natin pero yong Marcos FAMILY di niyo kayang e forgive 🤔 Sabi niyo nobody's perfect pero ang peperfectionist ninyo. Sabi niyo let's not forget history pero sabi rin ninyo 'past is past' #BBM #BBMSaraUNITEAM #BBMSARA2022
,Before sabihing BRING BACK MARCOS sana RETURN WHAT WAS STOLEN muna. #MarcosMagnanakaw #NoToMarcosDuterte2022 #ChargeTheMarcoses #Halalan2022
,@oo_paul10 @iamwhatiam300 Hahahha lol never again to dilawan pink #NoToLeniKiko2022 and yes to #BBMIsMyPresident2022  ✌🏽❤️💚🇵🇭#BBMSaraUNITEAM2022 UNITEAM WILL WIN! Taga mo sa bato ni darna yan 😂 Kahit Sino pang artista ilabas nyo waley
,"Why I'm so mind f*cked about the #kakampinks, They preach righteousness but they support Leni, They want to end corruption but they support Leni, They keep saying BBM supporters are OBOB but they f*cking support Leni. MIND F*CKED!✌️😂 #BBMSARA2022 #IlokanoAk #BBMSaraUNITEAM"
,@Medtechsforleni @AtinAngWPS @helll_ooo Sino? Si #BBM? WALA EH. LA PAABOT. LA BUDGET
,@JuliusSenpai @pentuhlock #MarcosMagnanakaw #BBMTaxEvader Agree ang nakararami
,What has the COMELEC debate accomplished? 1. The hatred of the anti-BBM forces grew even more; and 2. It strengthened the resolve of BBM supporters to protect their vote and their choice. Will this affect the survey results? Abangan ang susunod na kabanata! #SolidBBMSara #UniTeam  https://t.co/eyKoLzCh4E
,"Madami naman talaga umattend sa Mandaluyong, pero ilan ba ang estimate? At kamusta naman ang energy ng mga tao? Also, Elitista much?! #BBMSaraUNITEAM  https://t.co/AZL7lL6K9Q"
,#BONGBONG  #Marcos
,"Seryoso ba? Pati yung hashtag Minarcos din? 🙄 At wala pang sense, kasi kayo na nga yung 800k bakit dadagdag pa? Make it make sense! 🤦🏻‍♀️ #CaviteIsPink #800KMinusOne #MarcosMagnanakaw  https://t.co/owQENC6Rdd"
,@BlogRonald @maltiq Pumunta  k ng japan lht halos nanay dun mga single parents nsa daycare ang mga anak pra makapg work .. libre paalaga  daycare nga 🙁 .. at may ayuda din. . Babaw ng uTak ng mga kkpwet😝😝 #SMNITheDeepProbe #smni #bongbongmarcos
,Hahaha. Tawang plastic.  #NoToBBM
,"Why Biggie didn't just play a clip ,starting from the day Libo was asked to perform the task till the day he delivered it .. #BBM #Litbombs"
,Some clips from Batas Militar. Watch the full documentary at  https://t.co/KeR0unRQgx #BBM2022 #BBMSARA2022 #BBMismypresident #NeverForget #NeverAgain  https://t.co/AEeK18Rc0m
,#BBMForPresident #UniteamBBMSara2022 #uniteam  https://t.co/ZiD4yz6vJA
,Yung hindi masaya ang bonding kasi wala yung leader.  #UniteamBBMSARA  https://t.co/5JGtV6Ttjt
,#BBMSARA2022 #BongbongForPresident  #BBMIsMyPresident2022
,"Sad to say that Filipinos are really politically toxic. Face shaming with no apparent reasons but just to scream hate. If you will keep on face shaming Sandro, or anyone, and did not sink in to you on what they do as a career, shame on you. #KulayRosasAngBukas  #BBMSaraUNITEAM"
,"DON'T LOOK FOR #BBM in some biased media hosted debates. He's not there. He's right here. In a low-key carinderia in Ilocos with son, @sandromarcos7, and others.   #BBM defies conventions. His pro-UNITY leadership beats all opposition.  @bongbongmarcos @indaysara @267marialyn ❤  https://t.co/vTfRy5wunm"
,ayan na sa mga KAKAMPWETS eat your ebakssss...inhale your utots! #BBMSaraUNITEAM    https://t.co/oG0yW13DaT
,KINGMAKER is now on YOUTUBE. Mas accessible na xa sa ordinary people na tamad magclick ng link. Please spread!   https://t.co/5Stb9JfhrH  #PasigLaban #MarcosMagnanakaw
,@inquirerdotnet Nay! ambag mo na ba iyan sa 203B na tax liabilities ni #BBM na galing sa kaban ng bayan para sa kasakiman at luho ng pamilya? Hindi ka nga nakinabang sa nakaw. Sana napag isipan mo ng maayos iyan kasi mas kailangan mo iyan.
,The ONLY Patriotic Presidentiable in caravans and rallies. This shows how sincere BBM is in his call to serve the country 🇵🇭 #BBM #BBMForPresident  https://t.co/9AKvxWppdk
,Wow! Just wow! #UniTeam na ito! QC para Marcos at Sara #BBMForPresident #UniTeamBBMSARA
,#MarcosDuwag  sabi ng kakampinks eh nanay nyo na trauma mag caravan.  #BongbongForPresident  #BBMSARA2022 #LasPiñasForBBMSARA #ParañaqueForBBMSARA #NagaLeaks #BringBackMarcos
,Gus Muhaimin @cakimiNOW meminta Pertamina menjaga keandalan pasokan BBM meski harga minyak dunia kini sedang bergejolak.   #gusmuhaimin2024  #gusmuhaimin #muhaiminiskandar #pkb #bbm #pertamina  https://t.co/rdB8eV3AMu
,@DontMePlease3 🙄ang lufet ng flyers/leaflets nila.. very informative!!!  Ituloy nila yan pagiging angaT nila.  Landslide #BBMForPresident  #BBMSaraUNITEAM ✌❤👊💚
,Burger kayo sa amin 🍔🍔🍔 ✌❤👊💚🇵🇭 #uniteamburger #Uniteam
,Yasssss #BBMSaraUNITEAM #BBMForPresident
,Nakakadiri tlga mga supporters nitong ilocano and bisayang to!!! Puro fake news!!!!! #BBMSaraUNITEAM #BBMSARA #tanginanio
,@sandromarcos7 Ipanalo natin to! Bangon Pilipinas! Bring back Marcoses! #uniteam Bbm-Sara 2022 ✌👊💚❤
,Lmao Ayy u Themba unidlisa ngama payipi yooh 😂😂😂...But we know what's up don't we? 😌❤️🙌🔥 #Thembafor2million #ThembaBroly #BBMzansi #BigBrotherMzansi #BBM  https://t.co/4Keh0tBGoo
,"PFP, Lakas Cmd, PDP Laban &amp; NUP! #BBMSaraUNITEAM✌️👊  https://t.co/J5JlnTPc0L"
,Reposting #BBMSaraUNITEAM ✌🏻❤️👊💚  https://t.co/ZRCfMqRnOm
,It's a Marcos condition! Huwag mangdamay. #MarcosMagnanakaw
,#BBMSARA2022 #BBMSaraUNITEAM 🙌
,Nahawakan ko din sa wakas ang susunod na Pangulo ng Pilipinas❤️💚  #BBMSaraUNITEAM
,#AFRAIDinand #MarcosDuwagTalaga #BBMduwag
,"Di parin sila (Aquinos) maka-move on kasi kahit sa BALUARTE nila ang Tarlac, di na SILA ganun kalakas at ma-impluwensiya. Pana-panahon lang po ang Political Power, maam. BASIC101 lang yan 😂😂 #UniteamBBMSARA  https://t.co/0ztlktGgoo"
,"CAVITE IS FOR BBM-SARA UNITEAM 🔥🇵🇭 This is a clear night crowd. No balloons, No placards and no sibuyas!   #UniTeamBBMSARA #BangonBayanMuli #MahalinNatinAngPilipinas #800KPLUSONE  https://t.co/BZfLltWsug"
,Prangkahan na ..Kumg matalino kang botante hindi ka pipili ng #MarcosMagnanakaw  😀   #LeniKikoAllTheWay  ka na 💞💞💞🇵🇭🇵🇭🇵🇭🇨🇦🇨🇦🇨🇦🌸🌸🌸
,Go go go #BBMSaraUNITEAM #BBMForPresident
,#MarcosMagnanakaw  https://t.co/f09t41bQyF
,@PiashaSlay @quitasskissing @rka271 @RyanRZambrano #MarcosDuwag  #MarcosSinungaling #MarcosMagnanakaw  🤡👊🐶🇨🇳  https://t.co/oiLHXk2Pc3
,Why do you hate #ToniGonzaga? She wants to support #BBM the sane way some actors supported #Leni. Para saan yung galit? Di na sya pwede magsupport ng gusto nya? Kayo lang tama? Sino ngayon diktador? #election
,Magiging absent ako sa Caravan at Proclamation Rally due to tight schedule pero sana makarating ang kaunting tulong ko para sa UNITEAM. Ingat po tayo ♥️💚 #BBMSARA2022 | #BBMForPresident  @bongbongmarcos | #Halalan2022  __ #BangonBayanMuli  https://t.co/QDE0OxsfvQ
,Their own words against themselves. #TheKingmaker #BBM #BBMSARA2022 #BBMForPresident  #BBMSaraUNITEAM #MarikinaForUNITEAM
,So it's official PDP-LABAN endorses #BBM.
,#BBMForPresident  https://t.co/eyUJPeKlAs
,Magbayad ka na kasi #MarcosMagnanakaw #MarcosTaxEvader
,@inquirerdotnet @NAMercadoINQ Alin sa #MarcosMagnanakaw #MarcosTaxEvader #MarcosSinungaling #MarcosDuwag #MarcosCreditGrabber #MarcosNoCollegeDegree ang fake news?
,Owshiiii   #UniteamBBMSARA
,"After Comelec debate last night, I must say they are all incompetent. They were targeting one person, just one. They envy that guy so much that they lost the essence of the debate. #BBMSARA2022 #BBMForPresident #BBMparin"
,@cnnphilippines Ganoon po ba. Aba e sumali na sa debate para malaman namin kung alam MO ang pinagsasabi mo.  #MarcosDuwag
,#BBMSaraUNITEAM for a POORER PHILIPPINES 💚❤ #BBMForPresident so more people will HAVE DIFFICULTY finding jobs due to investors' lack of trust to BBM! Go push niyo at ang unang affected eh yung mga minimum waged earners! *Lukewarm = walang tiwala ha! #BBMSARAH2022
,@IpeLustre Paano mo ibebenta ang isang kawatan na si #MarcosMagnanakaw
,FERDINAND BONGBONG MARCOS JR WE WILL ALWAYS CARRY THE FLAME THAT WILL BURN UNTIL MARCOSES RETURN❤💚 #BBMSaraUNITEAM  #UniteamBBMSara2022  @bongbongmarcos  @indaysara  https://t.co/66Hgi04Sqq
,Nandahil sa incoming election nahati ang tao #BBM
,#BringBackMarcos Ano na ??  https://t.co/qspAtRmPA5
,Twitter is Leni's turf. I have to give her that. Ang galing ng mga kakampota magpa-trend. Do they even have day jobs to be able to do JUST this? Parang yung mag pa-trending na lang yata ang trabaho nila. 🤣 And they are very creative🤭 #BBMSaraUNITEAM  https://t.co/2UBSqEtsKx
,"The UNITEAM. While Lenlen’s camp is spending loads of 💰 (USD iyan) for optics, BBMSARA not only goes to the rallies and caravans to communicate sa mga tao. They go directly to where the people are and listen to tehir problems. Pangulo at Bise ko iyan!  #UNiTeamBBMSARA"
,@Michael550265 @News5PH Yung ganito ba??? #MarcosDuwag  #MarcosSinungaling #MarcosMagnanakaw  🤡👊🐶🇨🇳  https://t.co/f6LQ6cMhpD
,President 7 MARCOS  Vice President  4 DUTERTE  #BBMSaraUNITEAM  https://t.co/5t1OT5dZDq
,@prestone2013 #BBMDuwag
,"@JoyceMa21045085 don't registered, keep your personal  data safe..April 8,2022 ang binigay sa consulate  ng hongkong  pwede na bumoto.. #BBM/SARA SOLID"
,Fresh na fresh from our group chat. Tangina nyo. Lugi kayo sa Quezon! Hahahahahaha Sabi ko wag matakot sa palista kase for liquidation purposes lang yan nung mga nagdistribute ng pera. #MarcosSinungaling #MarcosDuwag  https://t.co/H7cBRSLCWn
,"Sana nga si #NorbertoGonzales yung dikit sa laban kay #BBM kaso, kahit yung 2nd place sa polls ngayon, ang layo na sa numbers, ang layo pa sa utak."
,"@ColmenaresPH aheeeerrrrrrmmmm...  BA'T ba HINDI makakolekta ang BIR sa mga #MarcosMagnanakaw ???!!!  sagot: ""baket, amin ba yan.. ??""  (NAKAW nga naman)  https://t.co/8icADWGxlZ"
,Wala na ba itataas ang drone shot na yan? 😂 kahit selfie stick kaya kumuha ng ganyang shot 😂 #LeniKiko2022 #LetLeniLead #kakampinks  #BBMduwag
,@fabilovebot #BoyBestfriendMovement #SolidBBM #AkoNalangKasi
,"❤️💚✌🏻👊🏻  It isn't just Leni. A fan-made mural transforms this stretch in Tanza, Cavite, into a Unity mile. 😎                              #BBMSaraUNITEAM                            #BBMSARA2022                                          CTTO  https://t.co/WIutUcDqZY"
,Filippine al voto: la sfida tra il figlio dell’ex dittatore e l’attivista – atlante guerre #9maggio2022 #Duterte #elezioni #ferdinandmarcosjr #filippine #guerraalladroga #LeniRobredo #spotlight   https://t.co/CqTG5pCQrg
,@bhevzkyren Nakita ko lang ito:   #BBMSaraUNITEAM  https://t.co/OGJRk8Z7HR
,The realities on the ground. 😜  #BBMSaraUNITEAM
,@bongbongmarcos is MY PRESIDENT! ❤🇵🇭✌  #BBM #BBMIsMyPresident2022  #SMNITheDeepProbe  #SMNIElectionWatch2022  #Halalan2022
,"@JemSo3 @KimIndar O, sige na, tahan na, wag ng umiyak.  #BBMSaraUniTeam2022"
,Survey: Gusto niyo pa ba mapamunuan ng mga scammers at sindikato for the next 6 years? Vote straight #BBMSARA2022 #BBMSaraUNITEAM #BBMIsMyPresident2022 #BBMForPresident #Halalan2022
,Excited na akong magising sa umaga na may #BBM at #SARA DUTERTE na mamumuno ng bansa. . ❤️💚🐯🦅
,NO TO RO-SA‼️ LENI-KIKO ONLY ‼️ #MarcosMagnanakaw #MarcosDuwag #MarcosSinungaling  #NoToMarcosDuterte2022 #NoToDuterteMarcos2022  #neveragain #neverforget  https://t.co/fvE1UNgOf8
,Like me once na makahuli ako ng dilawanfenk na nambastos sa caravan I'll make sure ipapalamon ko sa kanya ginawa Niya pisikalan pala ha  #NoToLeniKiko2022  #BBMSARA2022  #BBMSaraUNITEAM
,Wikipedia delawan! 🤮  #BBMSaraUNITEAM  https://t.co/blBeJ8R8nz
,"Lagot ka Cayetano, natrauma tuloy si alamano kaya ayaw nang umattend. Nagtago sa palda ni Imelda 😂  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
,UNITEAM PILIPINAS #BBM #CaviteForBBMSARA #BBMSARA2022
,Wow go go go #UNiTeamBBMSARA  #BBMSARA2022
,Handa na si mama og papa. 💚♥️ hehehe  #BBMForPresident #BBMSaraUNITEAM  #BBM  https://t.co/G3Aq5kspPT
,Sabay sabaaaay! #MarcosDuwag  #MarcosSinungaling #MarcosMagnanakaw  🤡👊🐶🇨🇳
,#CaviteForBBMSARA  #BongbongForPresident  #BBMSaraUNITEAM  #BBMForPresident  🇵🇭❤💚✌👊🐯🦅🇵🇭
,your idol really reflects your attitude and perspectives talaga. hindi dapat kayo nagtrabaho kung hindi maayos 'yung pag-treat ninyo sa customers.  #LetLeniLead2022 #KulayRosasAngBukas #MarcosMagnanakaw #KayLeniTayo #LeniKikoTeam2022
,I know Libo did Gash bad but at this point I feel bad for him. Mpho is very toxic and very bad hearted and now people are dancing to her tune because she manipulates them. Satan that one🤞🏽 #BigBrotherMzansi  #BBM #Gash1For2Mil  #Thash1
,Kaya pa? #BBMForPresident  https://t.co/HrfRdf6u0c
,@MannyPacquiao senator why sudden change? Ayaw mo ba sa mas palaisipang debate? You want BBM to have one on one pero umatras ka Diba kainin mo ngayon yang sinasabi mo pweee  #BBMSARA2022  #BBMForPresident  #BBMSaraUNITEAM
,"@YaARos6 So typical apologists, inspite of the truths n glaring facts staring straight to your face, #MarcosMagnanakaw #MarcosTaxEvader #MarcosNumber1Sinungaling #MarcosDuwagTalaga pa rin!!! 🙈🙉🙊🤣"
,AKING PRESIDENTE!✌🏻🇵🇭  @bongbongmarcos @sandromarcos7  #bbmforpresident2022  #bbmsara2022  https://t.co/qF0CnWjMzc
,"@marortoll despicable, but that's politics, there will always be whores in all niches of society, thick skins mostly gets a kick out of it. #Philippines #Halalan2022 but my vote is already locked to the #uniteam #UniteamBBMSara2022 , these spins of news i"
,Que horror! Que barbaridad...NO urbanidad!😫😩🤔🤔 #BBMSaraUNITEAM  #BBMSara2022
,"SOLID #BBMSaraUNITEAM2022 of San Miguel, Leyte and Naval, Biliran  https://t.co/DOYxdf8GAu"
,"❤️💚❤️💚❤️💚  #BBMIsMyPresident2022  #BBMFORPRESIDENT2022  #BBMSARAuniTeam2022  Marcoleta, Gadon, Roque, Teodoro at Villar for senators"
,@Snorlax_0330 @AxlLacey It’s not a debate it’s a court hearing against #BBM🤔🙄
