,time,open,high,low,close,volume,spread,real_volume,SMA40,RMA2,RMA6,TSI,TSISignal,PSARUP,PSARDOWN,CORALUP,CORALDOWN,buy,buy_price,sell_price
705,2014-09-05,1.29423,1.29874,1.2921,1.29522,28240,0,0,1.3339824999999998,1.2997411863670707,1.3117169691043968,-65.0,-50.0,,1.3376747002376153,,1.3120747229669911,0.0,1.36174,1.29534
706,2014-09-08,1.29534,1.29581,1.28805,1.28934,24939,0,0,1.3321725,1.2945405931835352,1.3079874742536641,-67.0,-52.0,,1.3360739857292987,,1.3090875865728817,0.0,1.36174,1.28931
707,2014-09-09,1.28931,1.29565,1.28585,1.29362,29924,0,0,1.33059675,1.2940802965917677,1.3055928952113869,-70.0,-54.0,,1.3343931462287733,,1.306020588585727,0.0,1.36174,1.29359
708,2014-09-10,1.29359,1.2962,1.2883,1.29155,34065,0,0,1.329078,1.2928151482958838,1.3032524126761558,-70.0,-55.0,,1.3326941361107663,,1.3030135554622353,0.0,1.36174,1.29155
709,2014-09-11,1.29155,1.29508,1.28962,1.2922799999999999,31009,0,0,1.327575,1.292547574147942,1.3014236772301297,-70.0,-57.0,,1.3310545913468894,,1.3002590262989235,0.0,1.36174,1.29219
710,2014-09-12,1.29219,1.29783,1.2907899999999999,1.29615,32405,0,0,1.3261725,1.294348787073971,1.3005447310251081,-69.0,-58.0,,1.3294724306497483,,1.2978140875667332,0.0,1.36174,1.2971
711,2014-09-15,1.2971,1.2971,1.29077,1.29388,24660,0,0,1.324716,1.2941143935369854,1.2994339425209236,-68.0,-59.0,,1.3279456455770071,,1.2957480928777576,0.0,1.36174,1.29385
712,2014-09-16,1.29385,1.29941,1.29213,1.29581,30413,0,0,1.32345025,1.2949621967684926,1.2988299521007698,-60.0,-60.0,,1.3264722979818118,,1.2938835913844935,0.0,1.36174,1.29581
713,2014-09-17,1.29581,1.29805,1.28515,1.28634,37472,0,0,1.32195275,1.2906510983842463,1.2967482934173082,-60.0,-60.0,,1.3250505175524483,,1.2922705395195457,0.0,1.36174,1.28632
714,2014-09-18,1.28632,1.29292,1.28332,1.29216,34290,0,0,1.32060075,1.291405549192123,1.2959835778477569,-61.0,-61.0,,1.3236539994381127,,1.290738525047975,0.0,1.36174,1.29216
715,2014-09-19,1.29216,1.29278,1.2829,1.28293,35768,0,0,1.3191089999999999,1.2871677745960615,1.2938079815397974,-61.0,-61.0,,1.3222423094577787,,1.2892695014590645,0.0,1.36174,1.28292
716,2014-09-22,1.28292,1.2866900000000001,1.28153,1.28474,25918,0,0,1.3176317499999999,1.2859538872980307,1.2922966512831646,-62.0,-62.0,,1.3208653286267564,,1.2878738033497523,0.0,1.36174,1.28484
717,2014-09-23,1.28484,1.28997,1.28417,1.28453,26014,0,0,1.3162255,1.2852419436490155,1.2910022094026372,-62.0,-62.0,,1.31948859212482,,1.2864388796507322,0.0,1.36174,1.28452
718,2014-09-24,1.28452,1.28627,1.27733,1.2779,25894,0,0,1.3146852500000001,1.2815709718245079,1.288818507835531,-62.0,-62.0,,1.3181600414004513,,1.2848900880788285,0.0,1.36174,1.27789
719,2014-09-25,1.27789,1.27824,1.26981,1.27496,31678,0,0,1.3130857500000002,1.278265485912254,1.2865087565296094,-62.0,-62.0,,1.3167309899514354,,1.283100994365677,0.0,1.36174,1.27493
720,2014-09-26,1.27493,1.27599,1.2676,1.26807,27985,0,0,1.3112205,1.273167742956127,1.2834356304413412,-62.0,-62.0,,1.3150887553031352,,1.2810941377226932,0.0,1.36174,1.26783
721,2014-09-29,1.26783,1.27139,1.26627,1.2684199999999999,28718,0,0,1.3093795,1.2707938714780633,1.2809330253677844,-62.0,-62.0,,1.3134266488675255,,1.2788393597227223,0.0,1.36174,1.2683900000000001
722,2014-09-30,1.2683900000000001,1.27014,1.25701,1.26295,33473,0,0,1.30751625,1.2668719357390317,1.2779358544731538,-63.0,-63.0,,1.311776166157162,,1.276386832157213,0.0,1.36174,1.26291
723,2014-10-01,1.26291,1.26387,1.2582499999999999,1.26209,35752,0,0,1.305615,1.264480967869516,1.2752948787276284,-63.0,-63.0,,1.3098593503416613,,1.2739328858680299,0.0,1.36174,1.26209
724,2014-10-02,1.26209,1.26978,1.26126,1.26673,47843,0,0,1.3038777499999998,1.265605483934758,1.2738673989396903,-64.0,-64.0,,1.3080096230797031,,1.271299458847488,0.0,1.36174,1.26672
725,2014-10-03,1.26672,1.26737,1.24996,1.25146,32948,0,0,1.301642,1.2585327419673789,1.2701328324497418,-64.0,-64.0,,1.3062246362719134,,1.2687726121469503,0.0,1.36174,1.25105
726,2014-10-06,1.25105,1.26737,1.25079,1.26538,31826,0,0,1.2998165,1.2619563709836894,1.2693406937081184,-64.0,-64.0,,1.3042553740023966,,1.2665448448696708,0.0,1.36174,1.2653699999999999
727,2014-10-07,1.2653699999999999,1.2681,1.25827,1.26676,48442,0,0,1.29806475,1.2643581854918446,1.2689105780900987,-64.0,-64.0,,1.3023550359123126,,1.2648380319593482,0.0,1.36174,1.26676
728,2014-10-08,1.26676,1.27478,1.26218,1.27321,46811,0,0,1.2964875,1.2687840927459222,1.2696271484084156,-63.0,-63.0,,1.3005212096553818,,1.2636245214454211,0.0,1.36174,1.27321
729,2014-10-09,1.27321,1.27904,1.26633,1.2689599999999999,51537,0,0,1.2948025,1.268872046372961,1.2695159570070131,-51.0,-62.0,,1.2987515673174435,,1.2627090571093396,0.0,1.36174,1.26892
730,2014-10-10,1.26892,1.2715,1.26045,1.26227,38297,0,0,1.29286525,1.2655710231864805,1.2683082975058444,-47.0,-61.0,,1.297043862461333,,1.2622441599879188,0.0,1.36174,1.2629299999999999
731,2014-10-13,1.2629299999999999,1.27607,1.26196,1.27493,39128,0,0,1.291333,1.27025051159324,1.2694119145882037,-43.0,-59.0,,1.2953959272751863,,1.2620550488176612,1.0,1.27493,1.27488
732,2014-10-14,1.27488,1.27673,1.26392,1.26565,40279,0,0,1.2896779999999999,1.26795025579662,1.2687849288235031,-39.0,-57.0,,1.2938056698205547,1.262404287526155,,0.0,1.27493,1.26563
733,2014-10-15,1.26563,1.28856,1.26239,1.2836699999999999,65881,0,0,1.2886247499999999,1.27581012789831,1.271265774019586,-34.0,-55.0,,1.2922710713768353,1.2632701997107745,,1.0,1.2836699999999999,1.28351
734,2014-10-16,1.28351,1.28439,1.27047,1.28074,66043,0,0,1.2874444999999999,1.2782750639491551,1.2728448116829885,-29.0,-52.0,,1.290790183878646,1.2644545670094836,,1.0,1.28074,1.28076
735,2014-10-17,1.28076,1.2836,1.27431,1.2757800000000001,42195,0,0,1.28623975,1.2770275319745776,1.273334009735824,-24.0,-49.0,,1.2893611274428933,1.2658891465562965,,1.0,1.2757800000000001,1.27484
736,2014-10-20,1.27484,1.28158,1.27305,1.27985,36065,0,0,1.285259,1.2784387659872887,1.2744200081131867,-21.0,-46.0,,1.287982087982392,1.2673112090747995,,1.0,1.27985,1.27997
737,2014-10-21,1.27997,1.28393,1.27136,1.2714400000000001,39984,0,0,1.2841292499999999,1.2749393829936444,1.2739233400943224,-19.0,-44.0,,1.2866513149030083,1.2684440898230314,,1.0,1.2714400000000001,1.27146
738,2014-10-22,1.27146,1.27387,1.26363,1.2647599999999999,37522,0,0,1.2827689999999998,1.2698496914968223,1.2723961167452689,-19.0,-41.0,,1.285367118881403,1.2691821028788386,,0.0,1.2714400000000001,1.26471
739,2014-10-23,1.26471,1.26759,1.26132,1.26448,34804,0,0,1.28142925,1.267164845748411,1.2710767639543907,-20.0,-39.0,,1.284127869720554,1.269570816209158,,0.0,1.2714400000000001,1.26448
740,2014-10-24,1.26448,1.26948,1.2634,1.26673,32114,0,0,1.280268,1.2669474228742055,1.2703523032953257,-21.0,-37.0,,1.2829319942803346,1.2697362559522318,,0.0,1.2714400000000001,1.26726
741,2014-10-27,1.26726,1.27223,1.2664900000000001,1.26962,29848,0,0,1.2791902499999999,1.2682837114371028,1.270230252746105,-20.0,-36.0,,1.2817779744805229,1.2698407771612885,,0.0,1.2714400000000001,1.26972
742,2014-10-28,1.26972,1.2764,1.26838,1.2732299999999999,29654,0,0,1.27819225,1.2707568557185513,1.2707302106217542,-18.0,-34.0,,1.2806643453737045,,1.269766011102444,1.0,1.2732299999999999,1.2732299999999999
743,2014-10-29,1.2732299999999999,1.27699,1.2626,1.26358,34038,0,0,1.2769092499999999,1.2671684278592756,1.2695385088514617,-17.0,-32.0,,1.279589693285625,,1.2694378538809712,0.0,1.2732299999999999,1.26355
744,2014-10-30,1.26355,1.26385,1.2546599999999999,1.26121,40939,0,0,1.2760845,1.2641892139296378,1.2681504240428847,-19.0,-31.0,,1.278552654020628,,1.2686813059128204,0.0,1.2732299999999999,1.26122
745,2014-10-31,1.26122,1.26154,1.24848,1.25226,50316,0,0,1.2750105,1.2582246069648189,1.2655020200357372,-22.0,-30.0,,1.277551911129906,,1.2674059532171302,0.0,1.2732299999999999,1.25035
746,2014-11-03,1.25035,1.25132,1.24392,1.248,45277,0,0,1.273977,1.2531123034824094,1.2625850166964476,-30.0,-30.0,,1.2765343942403593,,1.2658048538051583,0.0,1.2732299999999999,1.248
747,2014-11-04,1.248,1.25766,1.248,1.25452,40246,0,0,1.2729995,1.2538161517412048,1.2612408472470398,-29.0,-29.0,,1.2753928904419467,,1.263916199606479,0.0,1.2732299999999999,1.25453
748,2014-11-05,1.25453,1.25662,1.24566,1.24845,40611,0,0,1.271922,1.2511330758706025,1.2591090393725333,-29.0,-29.0,,1.2742913392764785,,1.2616038412822812,0.0,1.2732299999999999,1.24844
749,2014-11-06,1.24844,1.25326,1.23636,1.23734,54854,0,0,1.2705485,1.2442365379353013,1.255480866143778,-29.0,-29.0,,1.2732283424018018,,1.259072994113235,0.0,1.2732299999999999,1.23724
750,2014-11-07,1.23724,1.24689,1.2357,1.2452,46411,0,0,1.26927475,1.2447182689676506,1.2537673884531484,-30.0,-30.0,,1.2719379504177388,,1.2564273043705967,0.0,1.2732299999999999,1.24685
751,2014-11-10,1.24685,1.25085,1.24179,1.24195,36860,0,0,1.2679765,1.2433341344838253,1.251797823710957,-30.0,-30.0,,1.270669622153118,,1.2538912061427947,0.0,1.2732299999999999,1.24194
752,2014-11-11,1.24194,1.24985,1.23935,1.24737,39691,0,0,1.2667655,1.2453520672419127,1.2510598530924641,-30.0,-30.0,,1.269445685377759,,1.2515211438312237,0.0,1.2732299999999999,1.24737
753,2014-11-12,1.24737,1.2497,1.24185,1.24369,47633,0,0,1.26569925,1.2445210336209565,1.24983154424372,-30.0,-30.0,,1.2682645863895374,,1.249443204150925,0.0,1.2732299999999999,1.2437
754,2014-11-13,1.2437,1.2490999999999999,1.24257,1.24756,36439,0,0,1.26458425,1.2460405168104782,1.2494529535364334,-30.0,-30.0,,1.2671248258659036,,1.2478090689948163,0.0,1.2732299999999999,1.24756
755,2014-11-14,1.24756,1.25454,1.23978,1.25227,45546,0,0,1.26381775,1.249155258405239,1.2499224612803612,-30.0,-30.0,,1.266024956960597,,1.246501855187896,0.0,1.2732299999999999,1.25301
756,2014-11-17,1.25301,1.25765,1.24442,1.24487,39365,0,0,1.2628210000000002,1.2470126292026196,1.2490803844003011,-30.0,-30.0,,1.2649635834669761,,1.2456259785362054,0.0,1.2732299999999999,1.24487
757,2014-11-18,1.24487,1.25445,1.24427,1.25347,37310,0,0,1.2620445,1.2502413146013098,1.2498119870002509,-30.0,-30.0,,1.263939358045632,,1.2452224763928923,1.0,1.25347,1.25348
758,2014-11-19,1.25348,1.25991,1.25115,1.25528,42043,0,0,1.261479,1.252760657300655,1.250723322500209,-29.0,-29.0,,1.2629509805140349,,1.2452193610558835,1.0,1.25528,1.25519
759,2014-11-20,1.25519,1.25744,1.2504,1.2537,46555,0,0,1.2609474999999999,1.2532303286503275,1.2512194354168409,-29.0,-29.0,,1.2619971961960437,1.2452250932689362,,1.0,1.2537,1.25369
760,2014-11-21,1.25369,1.2567300000000001,1.23742,1.23897,48027,0,0,1.26022,1.2461001643251637,1.2491778628473673,-28.0,-28.0,,1.261076794329182,,1.2451711786977713,0.0,1.2537,1.23591
761,2014-11-24,1.23591,1.24438,1.23591,1.24408,34571,0,0,1.2596115,1.2450900821625819,1.2483282190394727,-27.0,-27.0,,1.2601886065276606,,1.2451071259661521,0.0,1.2537,1.24404
762,2014-11-25,1.24404,1.24862,1.24013,1.24733,35674,0,0,1.259221,1.2462100410812909,1.2481618491995605,-27.0,-27.0,,1.2593315052991925,1.2451254006509762,,0.0,1.2537,1.2473
763,2014-11-26,1.2473,1.25305,1.24428,1.25044,35766,0,0,1.2589297499999998,1.2483250205406455,1.2485415409996339,-26.0,-26.0,,1.2585044026137207,1.2451784600658327,,0.0,1.2537,1.25042
764,2014-11-27,1.25042,1.25227,1.24637,1.24658,25456,0,0,1.2584259999999998,1.247452510270323,1.2482146174996949,-26.0,-26.0,,1.2577062485222403,1.2452059645963098,,0.0,1.2537,1.24637
765,2014-11-28,1.24637,1.24893,1.24253,1.24486,31949,0,0,1.258261,1.2461562551351615,1.2476555145830792,-25.0,-25.0,,1.256936029823962,1.2452261141114018,,0.0,1.2537,1.24649
766,2014-12-01,1.24649,1.2505899999999999,1.24181,1.24678,40745,0,0,1.2577960000000001,1.2464681275675806,1.2475095954858995,-24.0,-24.0,,1.2561927687801233,,1.245072845844339,0.0,1.2537,1.24675
767,2014-12-02,1.24675,1.24753,1.2376,1.23821,30638,0,0,1.2570822499999998,1.2423390637837903,1.245959662904916,-24.0,-24.0,,1.255475521872819,,1.2445520515757753,0.0,1.2537,1.23814
768,2014-12-03,1.23814,1.23898,1.23005,1.23099,35774,0,0,1.25602675,1.2366645318918952,1.2434647190874302,-23.0,-23.0,,1.2547833786072704,,1.2437805581245254,0.0,1.2537,1.2309700000000001
769,2014-12-04,1.2309700000000001,1.24556,1.22789,1.23774,48528,0,0,1.25524625,1.2372022659459476,1.2425105992395253,-23.0,-23.0,,1.253917710356016,,1.242674253526201,0.0,1.2537,1.23773
770,2014-12-05,1.23773,1.23922,1.22701,1.22861,39594,0,0,1.25440475,1.2329061329729738,1.2401938326996045,-23.0,-23.0,,1.2530067404935554,,1.2413265869326748,0.0,1.2537,1.22868
771,2014-12-08,1.22868,1.23433,1.22464,1.23157,35068,0,0,1.2533207499999999,1.232238066486487,1.2387565272496706,-23.0,-23.0,,1.252096854576281,,1.2399592149561514,0.0,1.2537,1.23154
772,2014-12-09,1.23154,1.24474,1.22912,1.23731,47080,0,0,1.2526122499999999,1.2347740332432435,1.2385154393747255,-24.0,-24.0,,1.251135864666111,,1.2388535808009404,0.0,1.2537,1.23729
773,2014-12-10,1.23729,1.24475,1.23611,1.24469,43573,0,0,1.25163775,1.239732016621622,1.2395445328122712,-23.0,-23.0,,1.2502085094027973,,1.2380423258050168,1.0,1.24469,1.2447300000000001
774,2014-12-11,1.2447300000000001,1.24943,1.23694,1.24094,52987,0,0,1.2506427500000001,1.2403360083108108,1.2397771106768927,-23.0,-23.0,1.22464,,,1.2376108236692591,1.0,1.24094,1.24082
775,2014-12-12,1.24082,1.24845,1.23835,1.24564,47771,0,0,1.24988925,1.2429880041554053,1.2407542588974108,-22.0,-22.0,1.2261274,,,1.2375085352616395,1.0,1.24564,1.24743
776,2014-12-15,1.24743,1.24779,1.24138,1.24354,43323,0,0,1.2489815,1.2432640020777028,1.2412185490811756,-22.0,-22.0,1.227525556,,1.2378216809999625,,1.0,1.24354,1.24363
777,2014-12-16,1.24363,1.2569,1.24333,1.25094,57911,0,0,1.2484689999999998,1.2471020010388514,1.2428387909009797,-11.0,-21.0,1.22883982264,,1.2381762646433465,,1.0,1.25094,1.25095
778,2014-12-17,1.25095,1.2515,1.23208,1.23407,57769,0,0,1.24770175,1.2405860005194258,1.2413773257508165,-11.0,-20.0,1.2298219288476,,1.2382786265315193,,0.0,1.25094,1.23415
779,2014-12-18,1.23415,1.23516,1.22651,1.22852,48263,0,0,1.24680275,1.234553000259713,1.2392344381256806,-19.0,-19.0,,1.2569,,1.237915609257037,0.0,1.25094,1.22846
780,2014-12-19,1.22846,1.23015,1.22193,1.22283,36354,0,0,1.2457052499999999,1.2286915001298566,1.236500365104734,-19.0,-19.0,,1.2550766,,1.2370675825628377,0.0,1.25094,1.22221
781,2014-12-22,1.22221,1.22717,1.2215799999999999,1.22285,25270,0,0,1.2445359999999999,1.2257707500649282,1.234225304253945,-19.0,-19.0,,1.253916469,,1.235695789421623,0.0,1.25094,1.22289
782,2014-12-23,1.22289,1.22448,1.21641,1.21718,25844,0,0,1.2431347499999998,1.221475375032464,1.231384420211621,-19.0,-19.0,,1.252784692585,,1.233917422941552,0.0,1.25094,1.21718
783,2014-12-24,1.21718,1.22193,1.21686,1.21875,17186,0,0,1.242014,1.220112687516232,1.2292786835096843,-20.0,-20.0,,1.251511578344525,,1.2318588419347574,0.0,1.25094,1.22122
784,2014-12-26,1.22122,1.2215799999999999,1.21674,1.21784,17302,0,0,1.24092975,1.218976343758116,1.2273722362580703,-20.0,-20.0,,1.2502830231024666,,1.2295999868509009,0.0,1.25094,1.21764
785,2014-12-29,1.21764,1.22202,1.21421,1.21513,26993,0,0,1.2400015000000002,1.217053171879058,1.225331863548392,-21.0,-21.0,,1.2490974672938804,,1.227262523446977,0.0,1.25094,1.21508
786,2014-12-30,1.21508,1.21866,1.21231,1.21583,29102,0,0,1.23919725,1.216441585939529,1.22374821962366,-30.0,-22.0,,1.2478764059385945,,1.224835645085295,0.0,1.25094,1.21574
787,2014-12-31,1.21574,1.2169,1.20966,1.20999,18769,0,0,1.238084,1.2132157929697645,1.2214551830197167,-33.0,-23.0,,1.2466315817307436,,1.2221669361649639,0.0,1.25094,1.2048
788,2015-01-02,1.2048,1.20689,1.19993,1.20002,46938,0,0,1.23687325,1.2066178964848824,1.2178826525164306,-36.0,-24.0,,1.2453375763701675,,1.2191326091191632,0.0,1.25094,1.1951100000000001
789,2015-01-05,1.1951100000000001,1.19756,1.1859899999999999,1.19322,49259,0,0,1.23577025,1.1999189482424413,1.213772210430359,-41.0,-26.0,,1.2437483111972116,,1.215697179890352,0.0,1.25094,1.19323
790,2015-01-06,1.19323,1.1968,1.18834,1.18886,43102,0,0,1.2343617500000001,1.1943894741212207,1.2096201753586326,-45.0,-28.0,,1.2417267703053092,,1.2118644254108277,0.0,1.25094,1.18889
791,2015-01-07,1.18889,1.18954,1.1801300000000001,1.18386,49512,0,0,1.2329094999999999,1.1891247370606104,1.2053268127988606,-49.0,-30.0,,1.2397759833446234,,1.207667707950276,0.0,1.25094,1.18381
792,2015-01-08,1.18381,1.18466,1.17534,1.1791,37342,0,0,1.23120275,1.1841123685303052,1.200955677332384,-52.0,-32.0,,1.2376883739275615,,1.203354730484075,0.0,1.25094,1.17908
793,2015-01-09,1.17908,1.18452,1.17617,1.18396,44803,0,0,1.2297095,1.1840361842651526,1.1981230644436534,-55.0,-34.0,,1.235506180840097,,1.199122326438209,0.0,1.25094,1.18452
794,2015-01-12,1.18452,1.187,1.17853,1.18331,37391,0,0,1.22810325,1.1836730921325764,1.1956542203697111,-56.0,-37.0,,1.2334003645106935,,1.1950016825247483,0.0,1.25094,1.18321
795,2015-01-13,1.18321,1.18589,1.17526,1.17719,42877,0,0,1.2262262499999999,1.1804315460662882,1.1925768503080927,-57.0,-39.0,,1.2313682517528193,,1.191102792000149,0.0,1.25094,1.17715
796,2015-01-14,1.17715,1.18456,1.17266,1.17878,49872,0,0,1.224574,1.1796057730331442,1.190277375256744,-58.0,-41.0,,1.2294044629414707,,1.1871954397771622,0.0,1.25094,1.17887
797,2015-01-15,1.17887,1.1791800000000001,1.1567,1.16314,92744,0,0,1.22231575,1.171372886516572,1.1857544793806198,-60.0,-43.0,,1.2274184067385192,,1.1831062477434022,0.0,1.25094,1.16315
798,2015-01-16,1.16315,1.1648,1.14591,1.15601,72622,0,0,1.219834,1.163691443258286,1.1807970661505167,-63.0,-45.0,,1.224943262502671,,1.1789592021454673,0.0,1.25094,1.15499
799,2015-01-19,1.15499,1.16381,1.15499,1.16062,42103,0,0,1.217507,1.162155721629143,1.1774342217920972,-64.0,-47.0,,1.2221770983150775,,1.174781606037473,0.0,1.25094,1.16059
800,2015-01-20,1.16059,1.16141,1.15395,1.15488,41095,0,0,1.21540475,1.1585178608145714,1.1736751848267477,-64.0,-48.0,,1.2195077498740499,,1.1707968223146006,0.0,1.25094,1.1549
801,2015-01-21,1.1549,1.16791,1.15406,1.16088,54540,0,0,1.21332475,1.1596989304072856,1.1715426540222897,-63.0,-50.0,,1.216931828628458,,1.1666516392918664,0.0,1.25094,1.16092
802,2015-01-22,1.16092,1.16504,1.13154,1.13645,76847,0,0,1.2105527500000002,1.1480744652036428,1.1656938783519082,-63.0,-51.0,,1.214446064626462,,1.1619613140331069,0.0,1.25094,1.13646
803,2015-01-23,1.13646,1.13734,1.11137,1.12042,80819,0,0,1.2073022500000001,1.1342472326018214,1.1581482319599234,-66.0,-53.0,,1.211544352364536,,1.156794421129658,0.0,1.25094,1.11485
804,2015-01-26,1.11485,1.12946,1.10969,1.1238,67295,0,0,1.20423275,1.1290236163009106,1.1524235266332696,-68.0,-54.0,,1.2080382500317772,,1.1516457611486839,0.0,1.25094,1.12361
805,2015-01-27,1.12361,1.14218,1.12228,1.13797,63608,0,0,1.2015604999999998,1.1334968081504553,1.1500146055277247,-65.0,-55.0,,1.204596061280665,,1.1466436568391094,0.0,1.25094,1.13801
806,2015-01-28,1.13801,1.13822,1.12754,1.12862,58533,0,0,1.1986065,1.1310584040752276,1.1464488379397706,-56.0,-56.0,,1.2012743491358417,,1.1419907890035255,0.0,1.25094,1.12865
807,2015-01-29,1.12865,1.1367099999999999,1.12612,1.13187,53972,0,0,1.195948,1.1314642020376138,1.1440190316164756,-56.0,-56.0,,1.1980688969160873,,1.1377442784500484,0.0,1.25094,1.13188
808,2015-01-30,1.13188,1.1363,1.12772,1.12817,53709,0,0,1.1933775,1.1298171010188067,1.141377526347063,-57.0,-57.0,,1.1949756355240242,,1.134078329102782,0.0,1.25094,1.1311
809,2015-02-02,1.1311,1.13613,1.12915,1.13404,46886,0,0,1.190785,1.1319285505094032,1.140154605289219,-57.0,-57.0,,1.1919906382806833,,1.1313509407237143,0.0,1.25094,1.13399
810,2015-02-03,1.13399,1.15328,1.13116,1.14796,57123,0,0,1.18876875,1.1399442752547015,1.1414555044076826,-56.0,-56.0,,1.1891101159408595,,1.1293659350434542,0.0,1.25094,1.14807
811,2015-02-04,1.14807,1.14841,1.13148,1.1344,55141,0,0,1.1863395,1.137172137627351,1.1402795870064022,-56.0,-56.0,,1.1863304118829294,,1.128246320397512,0.0,1.25094,1.1344400000000001
812,2015-02-05,1.1344400000000001,1.14981,1.13032,1.14761,57700,0,0,1.184097,1.1423910688136756,1.1415013225053352,-55.0,-55.0,,1.1836479974670269,,1.1276157100943953,1.0,1.14761,1.14759
813,2015-02-06,1.14759,1.14852,1.1311,1.13133,47696,0,0,1.181263,1.1368605344068379,1.1398061020877794,-46.0,-54.0,,1.181059467555681,,1.1272755808964128,0.0,1.14761,1.1295600000000001
814,2015-02-09,1.1295600000000001,1.13586,1.12694,1.13232,43170,0,0,1.1785475,1.134590267203419,1.138558418406483,-45.0,-53.0,,1.178561536191232,,1.127103409060683,0.0,1.14761,1.13233
815,2015-02-10,1.13233,1.13446,1.12721,1.13198,45387,0,0,1.175706,1.1332851336017096,1.1374620153387358,-44.0,-52.0,,1.176151032424539,,1.1270617803214469,0.0,1.14761,1.13196
816,2015-02-11,1.13196,1.13466,1.1279,1.13341,42576,0,0,1.1729527499999999,1.1333475668008548,1.1367866794489465,-51.0,-51.0,,1.1738248962896802,1.1272645077268546,,0.0,1.14761,1.13317
817,2015-02-12,1.13317,1.14223,1.13011,1.14018,56071,0,0,1.17018375,1.1367637834004274,1.1373522328741221,-42.0,-50.0,,1.1715801749195414,1.1277037866901267,,0.0,1.14761,1.14015
818,2015-02-13,1.14015,1.14423,1.13791,1.13882,42748,0,0,1.1678025,1.1377918917002137,1.137596860728435,-39.0,-49.0,,1.1694140187973574,1.1282668870456796,,1.0,1.13882,1.1395
819,2015-02-16,1.1395,1.14283,1.13186,1.13522,34184,0,0,1.16547,1.1365059458501068,1.137200717273696,-36.0,-48.0,,1.1673236781394498,1.1290009011241064,,0.0,1.13882,1.13528
820,2015-02-17,1.13528,1.14483,1.1320999999999999,1.1409799999999999,44444,0,0,1.16342375,1.1387429729250533,1.13783059772808,-34.0,-47.0,,1.165306499404569,1.1298669427854335,,1.0,1.1409799999999999,1.14103
821,2015-02-18,1.14103,1.14153,1.1333,1.13961,43413,0,0,1.16134275,1.1391764864625267,1.1381271647734001,-33.0,-45.0,,1.1633599219254092,1.1307579582413423,,1.0,1.13961,1.13963
822,2015-02-19,1.13963,1.14496,1.13544,1.13669,41542,0,0,1.1593305,1.1379332432312634,1.1378876373111668,-30.0,-44.0,,1.1614814746580198,1.131635681855343,,1.0,1.13669,1.1367
823,2015-02-20,1.1367,1.14287,1.1278,1.13788,59316,0,0,1.1573087499999999,1.1379066216156317,1.1378863644259725,-29.0,-42.0,,1.159668773044989,1.1323797663993602,,1.0,1.13788,1.13886
824,2015-02-23,1.13886,1.13952,1.12944,1.13335,36991,0,0,1.1551965,1.135628310807816,1.1371303036883105,-29.0,-41.0,,1.1579195159884144,1.132958487052865,,0.0,1.13788,1.13333
825,2015-02-24,1.13333,1.13573,1.12874,1.13396,46046,0,0,1.1531672499999999,1.134794155403908,1.1366019197402588,-29.0,-40.0,,1.1562314829288198,1.133416872900007,,0.0,1.13788,1.13397
826,2015-02-25,1.13397,1.1388099999999999,1.1335,1.13601,38256,0,0,1.15117175,1.135402077701954,1.1365032664502157,-27.0,-38.0,,1.154602531026311,1.1334493410305688,,0.0,1.13788,1.13594
827,2015-02-26,1.13594,1.1379,1.11828,1.11967,43445,0,0,1.14891375,1.127536038850977,1.1336977220418465,-28.0,-37.0,,1.15303059244039,,1.1329769303237764,0.0,1.13788,1.11961
828,2015-02-27,1.11961,1.12445,1.11753,1.11943,45406,0,0,1.146899,1.1234830194254886,1.1313197683682055,-37.0,-37.0,,1.1515136717049765,,1.1320256621829445,0.0,1.13788,1.11772
829,2015-03-02,1.11772,1.12399,1.11593,1.11835,35786,0,0,1.1450272499999998,1.1209165097127443,1.129158140306838,-36.0,-36.0,,1.1500498431953023,,1.1306781128768222,0.0,1.13788,1.11831
830,2015-03-03,1.11831,1.12168,1.11538,1.1175,34947,0,0,1.1432432499999998,1.119208254856372,1.127215116922365,-36.0,-36.0,,1.1486372486834668,,1.1288525671434035,0.0,1.13788,1.11753
831,2015-03-04,1.11753,1.11847,1.1060699999999999,1.10772,38382,0,0,1.14133975,1.113464127428186,1.1239659307686374,-36.0,-36.0,,1.1472740949795455,,1.126515217635494,0.0,1.13788,1.10771
832,2015-03-05,1.10771,1.11136,1.09867,1.10285,48213,0,0,1.1394335,1.108157063714093,1.1204466089738645,-36.0,-36.0,,1.1458319516552613,,1.1233898976908634,0.0,1.13788,1.10265
833,2015-03-06,1.10265,1.10321,1.08385,1.08453,50370,0,0,1.1369477499999998,1.0963435318570465,1.1144605074782206,-37.0,-37.0,,1.144181283347327,,1.1194935544054694,0.0,1.13788,1.08255
834,2015-03-08,1.08255,1.08341,1.08254,1.08303,1005,0,0,1.13444075,1.0896867659285232,1.1092220895651839,-48.0,-38.0,,1.1420696884301706,,1.1150627688841634,0.0,1.13788,1.08302
835,2015-03-09,1.08302,1.09057,1.08219,1.0852,37307,0,0,1.132141,1.0874433829642616,1.1052184079709866,-50.0,-39.0,,1.1399861493351147,,1.1100061611605652,0.0,1.13788,1.08523
