"","tweet"
"2658","isama po naten sila katuwang ni bbm at sara  <U+0001F49A><U+270C><U+2764><U+0001F44A>     "
"2659","hindi lahat ng tagapasig pink  "
"2660","hey leody de guzman dont be arrogant in the election because you want to win the survey youre just low and youre not strong you only got 01 dont go to pampanga because youre weak youre stupid youre going to die  asa kayo manalo mas gusto ko matalo kayo<U+0001F62D>  "
"2661","only a  troll would have the time to do this on tiktok  all that toxicity for how much per hour  "
"2662","lenlen supporters  no to bullying  pero ang daming story time about sa 711 <U+0001F926> magnanakaw bobo tanga di nagiisip ang tawag sa mga bbm supporters  enebetelege       "
"2663","hindi lang pala kayo bobo bulag na rin pala<U+0001F921><U+0001F603>        "
"2664"," kawawa naman si ate    "
"2665"," woooo very clear plataporma ni  <U+270C><U+0001F49A><U+2764><U+0001F615><U+0001F44A> kooo  langgggg tayooo"
"2666"," again i do not want to say anything because you really do not know the real issue please study first the facts before making a conclusion and not for your own political gain "
"2667"," solid bbm<U+270C><U+0001F49A><U+2764><U+0001F615> sbihin nyo pang bobo at magnanakaw wala kami paki<U+0001F602><U+0001F602> basta number 1 kami s survey woooo pag nanalo na siya presidente bayad na yan mga sinisingil nyo  <U+270C><U+0001F49A><U+2764><U+0001F615><U+0001F44A> soliddddd  langggg"
"2668","tsaka wag kayong filengera hindi umaatend si bbm sa isang debate na para lamang sa ikalawang pwesto he already won the winner doesnt need to attend or see whats below him<U+263A>        "
"2669","the fact na hindi umaattend si bbm at swoh sa mga debates pero mataas pa rin sila sa surveys ano basehan ng mga supporters para piliin pa rin sila pakiexplain po mga supporters sagot lang po after ng research ha hindi counted and fake news as proof thanks "
"2670","why i will not vote for a leni presidency   "
"2671","bbm sa navotas<U+0001F525><U+0001F525><U+0001F525>    "
"2672","      "
"2673","na stuck lang si bbm sa cr wag niyo namang backstabbin    <U+0001F49A><U+2764><U+FE0F><U+270C><U+0001F3FB><U+0001F44A><U+0001F3FB>"
"2674","mas organic pa sa taonglobo "
"2675","what did you say about this mga kakampinks sasabihin nyo binayaran na naman hahahahahahaha<U+0001F61C>        "
"2676","sabi mo yan kapag ikaw hindi umatend sa    ikaw naman ang hahanapin namin    baby m "
"2677","jusko gawin nyo yan sa araw at live coverage hindi mukhang sibuyas ang drone shot bistado na kayo    victory for bbmsara"
"2678","mainit na sinalubong ng kaniyang mga supporter si presidential candidate bongbong marcos sa navotas ngayon <U+270C><U+0001F3FB><U+0001F44A><U+0001F3FB>   "
"2679","kung ako tatakbo ititigil ko muna pagaadik ko nakakahiya naman     "
"2680","ang galing ng strategy ng uniteam ganito dapat direkta sa tao at gagawin hindi puro putak lang      "
"2681"," correct po kayo dyansobrang aliw po ako sa  nakakaalis ng stress ^^ 2022solid from tokyo japan <U+0001F1EF><U+0001F1F5>"
"2682"," hay naku kris  magpagaling ka na lang wag ka nang magpaka stress sa politikas dahil kahit na anong gawin ng mga kakampi mong pinklawans sina  ang mananaig sa mayo 2022 ok kaya ipanatag mo ang loob mo diyan relax ka la"
"2683","kaso bingi ung mga kasama nyo po sa debate one of them just run for the sake na tapatan si bbm hindi para maglingkod sa bayan       "
"2684","balang araw maalala nyo din ako pero hindi nyo na ako makikita  pfem       "
"2685","the best part of bbmsara uniteam rally last night is when people chant  hindi kami bayad  hindi kami papayas dayain ka     "
"2686","panalong panalo na       uniteam bbmsara facebook livestream "
"2687","mahalagang ipalaganap ang impormasyong ito para di malito mga kababayan natin lets be vigilant this         "
"2688","this coming election is a history in the making as it marks the return of a marcos back in malacañang <U+270C><U+0001F3FB><U+0001F1F5><U+0001F1ED>   "
"2689","literal na kapag wala ka sa grupo ninyong magkakaibigan eh ikaw ang topic salute to you sir           "
"2690","good sunday morning   samasama tayong babangon muli <U+0001F49A><U+2764><U+FE0F><U+0001F1F5><U+0001F1ED><U+0001F44A>    "
"2691"," theres a rainbow always after the rain <U+0001F3B6>  south border chose the right crowd to perform for i miss them <U+2764><U+FE0F><U+0001F49A> "
"2692","me too where to buy the  shoes <U+2764><U+0001F49A>"
"2693","good morning<U+2764><U+FE0F><U+0001F49A>  hindi kami papayag na dayain ka ulit kaya sa halalan walang tulugan<U+0001F602><U+270C><U+0001F3FB><U+0001F44A><U+0001F3FB>       "
"2694","so ibasura nya ang build build build ni prrd at goodbye subway kawawa ulit ang pilipinas pag ito manalo<U+0001F641>         "
"2695","the comelec presidential debate ay labanan para sa ikalawang rank   "
"2696","     this is like dutertes campaign back in 2016 walang mga kung anu anong pa concert si prrd ang pinupuntahan ngayon sina   ang dinudumog at di nila kailangang magha"
"2697","anything goes sa kabilang parlor  maligayang maligaya naman si mama nila  <U+0001F926><U+200D><U+2640><U+FE0F><U+0001F605>  "
"2698"," exactly my friend    "
"2699"," nakakaiyak namansana nga sir hangad natin lahat ang clean and honest election for a changesawang sawa na kami sa kalokohan ng mga liberals at dilawans thank you very much sir were praying for what youve promised "
"2700"," woooo winner na talaga  nandito lang si bbmsara sa marikina      uniteam will win "
"2701"," hahahahaha gagi bakit pahigop kaya ba<U+0001F923> "
"2702","a gift from marikina shoe making city in the philipines  2022<U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F><U+0001F49A>"
"2703","isa lang ibig sabihin nito uniteam will win <U+0001F64F><U+0001F3FD><U+0001F1F5><U+0001F1ED><U+2665><U+FE0F><U+0001F49A><U+270C><U+0001F3FD>hindi na kailangan umattend sa debate  "
"2704","we heard you loud and clear prrd <U+0001F601> <U+270C><U+2764><U+0001F42F>  <U+0001F985><U+0001F49A><U+0001F44D>  "
"2705","  the best series <U+2764><U+FE0F><U+0001F602><U+0001F923> nakakakilabot grabe  uniteam will win   "
"2706","consistent wins for   online and offline   the figures are by far the most astronomical in the history of postedsa elections   we thank all the vloggers who initiated the kalye surveys from last year hindi na tayo pwedeng dayain<U+0001F970>   for the win"
"2707","hmnn so theres no illgotten wealth afterall "
"2708","grabe pala talaga kayong mga  <U+0001F44E>      "
"2709","   <U+0001F602><U+0001F602><U+0001F602> this is really funny minuminuto puro kasiraan ang news ng local media abt marcos while sa yo aling lenlen sinasamba ka na ng gma    etc sa mga magagandang balita nila sa yo"
"2710","for sure yung budget dito ay hindi galing kay leni sabi nga nya is from volunteers oligarchs expect marami kang babayaran soon if manalo k magiging puppet k nila at pg ntalo k nmn  my kpalit yan at yun ang nakktakot     "
"2711","respect my choice<U+2764><U+0001F49A> and i respect yours<U+0001F493><U+0001F339><U+0001F380>  let the eagle fly<U+0001F985> let the sleeping tiger <U+0001F405><U+0001F42F>roar again        <U+0001F985><U+0001F985><U+0001F985><U+0001F49A> creditstotheowner "
"2712","welcome to uniteam<U+2665><U+FE0F><U+2665><U+FE0F><U+0001F49A><U+0001F49A><U+270C><U+FE0F><U+270C><U+FE0F><U+0001F44A><U+0001F44A> godbless uniteam victory for bbmsara "
"2713","back to regular programming <U+270C><U+FE0F><U+2764><U+FE0F><U+0001F49A><U+0001F44A>    "
"2714","   in your dreams <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>never againganyan ka demonyo ang mga dilawan kaya wag na po tayo magpaloko sa mga dilawan sa darating na electionlalo na sa pink kuno pero kung balatandilaw parin ang makikit"
"2715","ganyan ka demonyo ang mga dilawan kaya wag na po tayo magpaloko sa mga dilawan sa darating na electionlalo na sa pink kuno pero kung balatandilaw parin ang makikita      "
"2716","but my vote goes to  <U+0001F49A><U+2764><U+FE0F><U+0001F44A><U+270C><U+FE0F> no hate  respect  acceptance  support  love  peace  unite"
"2717","maraming maraming salamat navotas        "
"2718","check out clarinojheng<U+2764><U+FE0F>s video  "
"2719","look at the crowd   in malabon at the left   of  at the right  sino ang mas mahal ng mga tunay na pilipino  president leni robredo na sakalam sa 2022 "
"2720","bayang kang magiliw<U+2764><U+FE0F><U+0001F49A><U+270C><U+FE0F><U+0001F44A> "
"2721","  "
"2722","ito  organic the original no copy  cat walang tao lobo   "
"2723","must read      <U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F><U+0001F49A> "
"2724","guys panoorin po natin si maam imee nakakaaliw siya      "
"2725"," no hindi na kailangan  na ang panalo<U+0001F44A><U+0001F44A><U+0001F44A><U+270C><U+FE0F><U+270C><U+FE0F><U+270C><U+FE0F><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED>"
"2726","ganyan ang strategy someone make an announcement using    then they report the post they factcheck delete the post and then make a press release that  is lying simple lang ano mauto pa ba ang pilipino "
"2727"," relatives ko sa tanza solid bbmsara uniteam ang iboboto mga marcos supporters since late pfem "
"2728"," sila pa my ganda magbintang    "
"2729"," thank you       "
"2730","south border tomorrow  rainbow please <U+0001F308><U+0001F97A>    "
"2731","feeling ko mga supporters yan ni isko kaming mga bbm supporters may class at hindi ganyan  <U+0001F49A><U+2665><U+FE0F><U+270C><U+FE0F>"
"2732","   feeling ko mga supporters yan ni isko kaming mga bbm supporters may class at hindi ganyan  <U+0001F49A><U+2665><U+FE0F><U+270C><U+FE0F>"
"2733","the philippine flag is a powerful flag<U+0001F1F5><U+0001F1ED><U+0001F49A><U+2764><U+FE0F>      "
"2734"," sikat ba sila si sharon at kiko nga nasa caravan sa tarlac kakaunti lumalabas ng bahay para makita sila       "
"2735","  ito ang caravan     "
"2736","  ang dami na pala para sa kanila yan     "
"2737","mr randy santiago and south border makikisaya bukas sa uniteam<U+0001F60A><U+270C><U+FE0F><U+0001F44A><U+270C><U+FE0F><U+0001F44A><U+0001F49A><U+2764><U+FE0F>    "
"2738","naka duterte legacy cap si paps alam na diz    "
"2739","sara sara prinsesa<U+0001F478><U+0001F3FC> leni leni inggitira<U+0001F47D>     "
"2740","so far i will vote for manny piñolsiya lang yung outsider koplus 4 pa na from uniteam       "
"2741","and when you believe in someone dili gyud na mameasure dili gyud na maitemize sa unsa pang butanga i put trust in him i have faith in him regardless sa iyahang issues which i am very aware i choose to love and let go of hate <U+270C><U+0001F3FC><U+0001F44A><U+0001F3FB>"
"2742","    "
"2743","hindi kami galit na walang dahilan  "
"2744","am late  <U+0001F604><U+0001F606> manang imee is on the works  keep yourself updated kauniteams   <U+270C><U+0001F1F5><U+0001F1ED><U+0001F44A>  "
"2745","let us all show our support by using this frame<U+2665><U+FE0F><U+0001F49A><U+270A>     important info if hindi sya ma download go back to step 2 and click click here below sa picture nyo<U+270C><U+FE0F><U+0001F44A>  "
"2746"," <U+2764><U+FE0F><U+0001F49A><U+0001F1F5><U+0001F1ED><U+270C><U+0001F3FB><U+0001F44A><U+0001F3FB> "
"2747"," <U+2764><U+FE0F><U+0001F49A><U+0001F1F5><U+0001F1ED><U+270C><U+0001F3FB><U+0001F44A><U+0001F3FB> "
"2748","  <U+2764><U+FE0F><U+0001F49A><U+0001F1F5><U+0001F1ED><U+270C><U+0001F3FB><U+0001F44A><U+0001F3FB> "
"2749","the latest march 914 publicus asia survey is out bbm at 551 up from 523 last month leni at 21 down from 223 isko at 82 down from 89  popcorn time <U+0001F37F><U+0001F37F><U+0001F37F>              "
"2750","  makikita nila ang genuine pilipino people power  <U+270C><U+FE0F><U+0001F44A><U+0001F1F5><U+0001F1ED><U+2764><U+FE0F><U+0001F49A>  "
"2751","  yup same here panalo n tayo <U+270C><U+FE0F><U+0001F44A><U+0001F1F5><U+0001F1ED><U+2764><U+FE0F><U+0001F49A>     "
"2752"," i believe to that ang mga bintanggero ang mga doers so kung sino mga nagbibintang s marcoses ay sila ang mga tunay n gumagawa ng kababalaghan labag s batas ng diyos at ng bansang pilipinas    <U+270C><U+FE0F><U+FFFD>"
"2753","  same here <U+270C><U+FE0F><U+0001F44A><U+0001F1F5><U+0001F1ED><U+2764><U+FE0F><U+0001F49A>   "
"2754"," bir shame on you halatang political motivated na naman  ganyan na ba kayo kadesperado napaghahalata kayo bakit di  nyo asikasuhin ang mga dilawang tax evaders  "
"2755","inggit na naman mga kakampwet <U+0001F602> wala silang ganito na awardwinning film panoorin po natin ito para lumakas pa si bbm <U+0001F1F5><U+0001F1ED><U+0001F64F> watch po natin lahat <U+0001F449> free streaming "
"2756","sana manalo si bbm para mawala at matakasan niya lahat yan  <U+0001F49A><U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F>      "
"2757","dilusional madumb lawyer prrd pertaining to inday sara<U+0001F602> which is a peffect combination of  "
"2758","sabi nung bumili ng slurpee kaiba daw ang lasa ng bbm slurpee mas matamis daw at malasa yung sa pink daw parang may halong ampalaya bitter<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>  <U+270C><U+0001F44A><U+2764><U+0001F49A> "
"2759","wow dami ha sama mo na pangalan mo diyan panot na   nahihiya ka pa sama mo na din mga name ng aso mo hahahahahah      "
"2760","<U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+2764><U+FE0F><U+2764><U+FE0F>  pa rin lahat <U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F405><U+0001F406><U+0001F985> "
"2761","        we will always carry the flame that will burn until the marcoses return <U+270C><U+0001F3FC><U+2764><U+0001F49A><U+0001F44A><U+0001F3FB> "
"2762","ramdam mo ung pagmamahal at pagmamalasakit ng isang magulang para ipagpatuloy ang laban na nasimulan   laban ni bbm laban nating lahat   pagmamahal sa bayansa bansa at sa kapwa pilipino   mabuhay ang pilipanas mabuhay ang pilipino     <U+2665><U+FE0F><U+0001F1F5><U+0001F1ED><U+0001F4AF><U+270C><U+FE0F><U+0001F405><U+0001F44A><U+0001F985><U+0001F49A>"
"2763","  goodnight to both of you mauna na akong matulog sa inyo dude and bing <U+0001F60A><U+0001F64F><U+0001F64F><U+0001F64F>  enjoy tweeting <U+270C><U+0001F44A><U+2764><U+0001F49A>  uniteam will win "
"2764","ano kaya to huhu   "
"2765","sir   ano ba sino ang nag hihiwa ng sibuyas <U+0001F622><U+0001F622><U+0001F622>   "
"2766","<U+0001F1F5><U+0001F1ED><U+2764><U+FE0F><U+0001F49A><U+0001F44A><U+0001F3FB><U+270C><U+0001F3FB><U+0001F30E><U+0001F1F5><U+0001F1ED>  "
"2767","masusunod mama lenlen      "
"2768","  "
"2769","vote bbm here ka uniteam   "
"2770","tignan ginawang family trip na ata yung concert ni robredo ay este political rally pala    "
"2771","try lang since 4 lang pwede sa poll who will be your next president sa mga hindi naka sali sa mga rallies lets see here kong marami nga     "
"2772"," educate ourselves po     "
"2773","solid <U+270C><U+FE0F><U+2764><U+FE0F><U+0001F1F5><U+0001F1ED> we are here always to support you pops bbm<U+2764><U+FE0F>      "
"2774","mabuhay uniteam mabuhay ang pilipinas    "
"2775","wow this is the best video of  must watch       "
"2776","ang sabi ni prof clarita     "
"2777","doble time ang mga kakampwet para sa next survey 17na sila <U+0001F602>   "
"2778","daanin naten sa basosure win bumibili ako nang 20 cup kahit isa lang ako iinom <U+0001F62D><U+0001F923>     <U+0001F970> "
"2779","chill lang kayo mga sandro and uniteam supporters just like our future president said  everyone is entitled to their opinion  stay unbothered guys<U+270C><U+FE0F><U+2764><U+FE0F>  "
"2780","project daw para sa music tatanungin ni teacher kung ano mga kinanta ng mga artista     "
"2781","tignan aftermath ng robredo rally kahapon sa pasig kahon kahong mga pagkain din ang nasayang check thread  by icon channel     "
"2782","question  you think toni gonzaga knows she in the  minds she was popular in last nights   she is not  but people were singing songs to honor her lol    "
"2783"," "
"2784","wow ganda ng pasig wave the wave is a pasig innovation others will follow most likely thank you pasig thank you to all 137t of you      "
"2785","people shouting bbm at dubai expo 2022  imagine nasa ibang bansa na yan pero bbm padin ang sigaw ng taumbayan <U+2764><U+FE0F><U+0001F49A>      "
"2786","the truth <U+0001F49A><U+2764><U+FE0F>     "
"2787","   "
"2788","anyare sa payanig sa pasig <U+0001F602>       "
"2789","mabuhay bansang pilipinas  muli nating itaas at iwagayway ang  <U+0001F1F5><U+0001F1ED> at isigaw ang   ako ay filipino taas noo kahit kanino  "
"2790","even the malls around emerald ave were invaded by  in this podium pic at least 95 of the people are kakampinks podiumispink       "
"2791","melai threw some truth bombs at bongbong marcos i dont watch her that much but this one has earned my respect      "
"2792"," at its best so many individuals groups and families went to the leni robredo rally to give food water taho scramble for free to fellow kakampinks service and kindness the way robredo does it        "
"2793","check out entertainmentreactionampadvicess video   "
"2794","check out techsupportqueens video  "
"2795","kahit ipagsamasama ang boto nyo talo parin kayooo <U+0001F609><U+0001F44D><U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F><U+0001F49A>  "
"2796","    "
"2797","   "
"2798","the victim of fake news are the marcoses  the biggest peddler of fake news is cory aquino  the biggest lie and fake news in the history is the executive order 2 s of 1986     "
"2799","we will always carry the flame that will burn until the marcoses return <U+2764><U+FE0F><U+0001F49A><U+270C><U+FE0F><U+0001F44A>     "
"2800","    its a rally ahead of the philippines general election in support of current vp lenin robredo who is behind  in the polls marcos is the good for nothing son of ferdy w"
"2801","today is my first time to try 711s iced coffee and i must admit it was good  btw i was w inay when i purchased it thus the sr citizen discount on the receipt <U+263A><U+FE0F> this is my  story <U+2665><U+FE0F>    "
"2802","watch this bbm supporters "
"2803","   <U+0001F602><U+0001F602> lenlen pagbutihin mo pa    "
"2804","dodge this kakamfinks mandaluyong feb 10 4 hours before program of course caravan victory bbmsara      "
"2805","when she keeps mentioning and bashing bbm but he doesnt even know her sana all mabait katulad ni bbm diba lenlen<U+0001F921>  victory bbmsara        "
"2806","alam nyo talaga niloloko nyo lang sarili nyo ahahaahahahaahahahahahah sabagay 15 lang naman kasi kaya push push na   uniteam in malabon    "
"2807","the dedication the determination to participate in leni robredo campaign rally  make your own placard right at national bookstore where they bought the cartolina and markers lol   galing niyo this is so unbelievable      "
"2808","tama pala na di sumama si marcos sa debate kahit wala sya dun pinaguusapan nila you cant call it a debate if all you say is fallacies and patama sa tao they are there to talk about the issues and not the accusations of one person  "
"2809","wow look  entering the rally site and its like 20 deep and already chanting leni leni nakapila pa lang ang mga yan ang ingay at ang daming sibuyas       "
"2810","thank you navotas <U+2764><U+FE0F><U+0001F49A>    "
"2811","ilang libo kayang mga sibuyas yan punong puno na         "
"2812","  "
"2813","     thank you for respecting my decision i also think youre a good person  goodluck and keep safe <U+0001F60A> "
"2814","nominated to win for todays  rally galing          "
"2815","hirap na ako idefend si leni puro na lang kabobohan sabi ba naman sa debate kagabi 230 billion daw utang ng mga marcos  hello 203 billion lang yun napailing na lang ako       "
"2816","uniteam will win  "
"2817","uniteam will win "
"2818","hala bakit hindi kayo sabaysabay lagot kayo kay toni g    "
"2819","uniteam will win  "
"2820","i beg to disagree she is worse now than in 2016 <U+0001F601><U+270C><U+0001F44A><U+2764><U+0001F49A>  uniteam will win "
"2821","a true leader knows when to fight and not to fight leaders choose their battles wisely make calculated risks and does not act on impulse only a stupid leader would throw himself in peril when he can avoid it  <U+270C><U+0001F44A><U+2764><U+0001F49A><U+0001F4AA> uniteam will win "
"2822","sa dami ng research at paratang ng mga ulol nato at si dinamirami ng fact checking sites na kaya niyo i provide baka kayo nalang yung hinihintay mag salita sa korte para makulong ang mga marcos    "
"2823","3m views vs 375k views ng comelec debate  literal na isa lban s lhat      "
"2824"," ang galing ng marikina rally daylight until dumilim naka live townhall with real people real questions on the spot solutions kahit nasa marikina na bida pa din sa debate <U+0001F1F5><U+0001F1ED><U+2764><U+0001F49A><U+270C><U+0001F44A><U+0001F42F><U+0001F985>  "
"2825","walang tulugann ihanda ang generator  "
"2826","once lang mag clap back si marcos and damnn meteor ang binagsak ka kalaban <U+0001F602><U+0001F602><U+0001F602><U+0001F44F><U+0001F44F><U+0001F44F> welp hindi kami papayag dayain ka  "
"2827","    "
"2828","  wow grabe <U+0001F929><U+0001F929><U+0001F929>  "
"2829","victory like fireworks <U+0001F4A5> walang tulugan sa may 9 mga tiga marikina<U+2764><U+0001F49A>  victory bbmsara       "
"2830","chill chill lang sing along with marikina crowd<U+0001F3A4><U+0001F3B6><U+0001F60C><U+0001F49A><U+2764>  victory bbmsara       "
"2831","parang  survey lang  501k vs 119k     victory bbmsara "
"2832","maraming salamat marikina  grabe din kayoo  sama sama natin ipanalo ang bbm sara at uniteam  walang matutulog sksksks<U+2764><U+FE0F><U+0001F49A><U+270C><U+FE0F><U+0001F44A>  victory bbmsara       "
"2833","kailan ka ba mag sasalita ng hindi mo nababanggit si bbm wala na nga yung tao oh cmon not mentioning him wont hurt right       "
"2834","the love is overwhelming    victory bbmsara "
"2835","ang iboboto naming presidente ay ung humaharap sa mga libolibong tao at hindi ung humaharap sa camera lng    victory bbmsara "
"2836","well said<U+270C><U+0001F44A><U+2764><U+0001F49A><U+0001F1F5><U+0001F1ED> ctto    "
"2837","the best episode       "
"2838","raise the flag<U+0001F1F5><U+0001F1ED>  victory bbmsara     "
"2839","si leni po always present pero wala parin mapatunayang husay<U+0001F601><U+270C><U+FE0F><U+2764><U+FE0F><U+0001F49A><U+0001F354>  victory bbmsara "
"2840","it sickens me when i think about how much contempt  has for the filipino people and filipino democracy snubbing the debates even the one organized by the  just shows how he thinks hes above it all  <U+0001F338>"
"2841","bongbong marcos  this one is for you       "
"2842","talo pa ni sandro mga artista na kinukuha ng mga kabilang parlor hahahahahahaahahahah   victory bbmsara     "
"2843","nagmama lenis skdhahshashah <U+0001F648><U+0001F92D>   victory bbmsara     "
"2844","why dstv repeat same moviescomedies and old series everyday        "
"2845","pseudo democracy vs unity   "
"2846","<U+270C><U+0001F3FC><U+2764><U+FE0F><U+270C><U+0001F3FC><U+2764><U+FE0F><U+270C><U+0001F3FC><U+2764><U+FE0F><U+270C><U+0001F3FC><U+2764><U+FE0F>   "
"2847","the philippines has never seen an election campaign rally as big as this leni robredo rally in pasig with everyone engaged and participative with energy this high before and during the rally proper        "
"2848","thirsty ee tara inom <U+2764><U+0001F49A><U+2764><U+0001F49A>   "
"2849","labasan na ng mga resibo ang mga  na hindi bayad          "
"2850","<U+2764><U+FE0F><U+270C><U+0001F3FB> mrmarcos         "
"2851","my field trip ulit po   "
"2852","wow this is the look of a political campaign of someone who will win the election the numbers are there the energy apparent and its all on their own   leni robredo can win this       "
"2853"," "
"2854","paano magbibigay ng  gobyernong tapat si    kung mandaraya lang siya kaya mananalo         "
"2855","oh hindi parin yan magsisigising sa katotohanan for todays videooowww bi namarn      "
"2856"," is in marikina  for     "
"2857","marikinaaaaaaa  grabe kayo buhay na buhay  hindi papayag na dayain  <U+2764><U+2764><U+2764><U+0001F49A><U+0001F49A><U+0001F49A><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED><U+0001F1F5><U+0001F1ED>     <U+2764><U+0001F49A>"
"2858","watching the presidential debate caleody said about mr duterte and mr marcos hayst nayayamot ako    "
"2859","pagkakaisa po ang bukambibig ng ating presidente pero bakit <U+270C><U+FE0F> ang sinisimbolo ng kamay nila pagkakaisa pero dalawang daliri diba po dapat ganito <U+0001F595> <U+0001F602><U+0001F49A><U+2665><U+FE0F>   <U+0001F595><U+2665><U+FE0F><U+0001F49A>  <U+0001F595><U+2665><U+FE0F><U+0001F49A>  <U+0001F595><U+2665><U+FE0F><U+0001F49A>"
"2860","yes sir    when is  streaming schedule po pls post thank u         <U+0001F4F8>  ig "
"2861","ctto    "
"2862","dapat talaga sinasampal na ng katotohanan si  para mahiya na ng totoo at siya ay magwithdraw total wala naman siyang kapanapanalo  uniteam will win "
"2863","  "
"2864","really <U+0001F602><U+0001F602><U+0001F602> "
"2865","this is what we call a degree is just a piece of paper real education is seen in your behavior so people u should think carefully for the future of our country   "
"2866","istupido lang ang magsasabi ng walang nagawa si bongbong marcos    "
"2867","please read marcos the muslims and mindanao       "
"2868"," dear   we all know that newspapers were controlled by the government and there was censorship if anyone says anything against the government they will disappear you talk as if you dont know how it was <U+0001F644>"
"2869","as of now sino ang napupusuan mong maging ika 17th na presidente ng pilipinas      "
"2870","if u need to know what is the result of posttruth world take the case of the marcos  campaign cleansing marcos indelible+undeniable  amp crimes tax evasion direct2   all u want but just facts   "
"2871","   "
"2872","  ive got the best quote from tonights vp debate   you are the  you should penalize these two jokers  and  for not showing up in these debates     on the lame penalty by t"
"2873","i have chikaaa alam nyo ba na never sinuportahan ng marcoses si mds kasi they vote and support prrd that time imagine harap harapang pag tataksil iw buti natalo sya feeling kasi gusto pa mag vp ngayong president eh halatang walang alam   "
"2874","lol kung alam mo talagang mananalo ka hindi mo na kailangan manira ng other candidates cuz thats negative campaigning and just like what bbm said he dont deal with it<U+0001F49A><U+2764><U+FE0F><U+270C><U+FE0F><U+0001F44A>   "
"2875","  obsessed na sya masyado kay  <U+0001F60D> hindi kaya krassss nya yon <U+0001F914> haissstt feeling biktima na naman sya eh sila tong panay paratang sa tao <U+0001F926>  <U+2764><U+FE0F><U+0001F49A>"
"2876","bongbong marcos jr said critics focusing on his familys controversies instead of his presidential campaign adding they should pay attention to issues that matter instead more at "
"2877","anyone applying for a job must go through a screening process if you dont want the job dont apply maybe he doesnt want the job he doesnt deserve it  chiquip    "
"2878","hi  tanong lang po paano ka namin iboboto kung panay absent mo sa mga presidential debates   although hindi naman ako kawalan but its a good avenue kasi to prove to us that youre worthy sa boto namin nakakapanghinayang lang kung ano ba talaga mga plano mo"
"2879","  yes to    victory bbmsara "
"2880","   gow  <U+2665><U+FE0F><U+0001F49A> victory bbmsara "
"2881","<U+0001F30D><U+0001F1F5><U+0001F1ED>  "
"2882","check out oliver padres video  "
"2883","on my   debunking a spliced video  sr consolata manding of st paul says her video was spliced making it appear that she is endorsing    this unfair use of a material without  permission and is presumptuous     "
"2884","the latest  "
"2885","bastat tayoy magkasama laging mayroong umagang kay ganda~ <U+2665><U+FE0F><U+0001F49A><U+0001F1F5><U+0001F1ED>     "
"2886"," pakiexplain bakit muna kami kailangan masaktan my queen moira is unbothered so stay barking hehe     "
"2887","increase their salaries upskill them as well "
"2888","bbm dzrhtv dos por dos interview with ka tunying and gerry baja  pangit ng internet sa hq nyo <U+0001F621>   "
"2889","omg  hindi lahat nang kakapink ay kulay pink malay mo color blind ka yung red nagiging pink    "
"2890","kahit kelan di ako mabubulag ng mga salita nyo kahit kaibigan ko pa kayo solid    lang to <U+0001F49A><U+2665><U+FE0F>"
"2891","good morning <U+0001F49F>   "
"2892","  "
"2893","   "
"2894","   "
"2895","unfollowed nyo na mga ka bbmsara bastos din pala to  lakas makapanira      "
"2896","nasa matatanda ang boto naming kabataan   "
"2897","ang lakas ng mga kakampwet sabihin na i am praying for you kingina nyo kayo ata kailangan ipray over at matauhan kaya hindi ko pagsisisihan ang pangulo na pinili ko hanggang dulo <U+270C><U+FE0F><U+2764><U+FE0F>  <U+0001F922><U+0001F92E> "
"2898"," yes agree   <U+2764><U+FE0F><U+270C><U+FE0F>   "
"2899","still to this man  2022  "
"2900","the group with an estimated membership of 1 million  composed of workers urban poor farmers indigenous peoples overseas filipino workers and lgbtiq sectors     uniteam pilipinas   "
"2901","enough na "
"2902","wala kayo tiktokerisk nako <U+0001F92A><U+0001F92A> charrot      "
"2903","  <U+0001F4AA><U+2764>"
"2904","   artista magagaling umarte wag nyo dalhin sa tunay na buhay ang pag arte nyodi kayo ubra sa masa 74<U+270C><U+FE0F><U+0001F1F5><U+0001F1ED><U+0001F44A>   "
"2905","good karma <U+2764><U+0001F49A>   "
