date,username,tweet,hashtags,link
3/25/2022,geomar_depedro,"Ate Krissy, mga exes mo nasa kabilang bakod. 🤭  PART 2  #spredlabnatheyt #UniteamBBMSARA  https://t.co/NBpJohot2I","['spredlabnatheyt', 'uniteambbmsara']",https://twitter.com/geomar_depedro/status/1507263746925768708
3/25/2022,geomar_depedro,"Ate Krissy, mga exes mo nasa kabilang bakod. 🤭  PART 1  #spredlabnatheyt #UniteamBBMSARA  https://t.co/zaTXwkECGD","['spredlabnatheyt', 'uniteambbmsara']",https://twitter.com/geomar_depedro/status/1507263580273459204
3/25/2022,lowena38735593,@Mark_Fuuka29 @ANNESUVA @KrisAquinoWORLD Hindi ko alam kung anong dapat ipagmalaki ng mga dilawan at pinklawan wala akong malalang maganda kung hindi disgrasya tsk tsk tsk Solid #UniteamBBMSARA,['uniteambbmsara'],https://twitter.com/lowena38735593/status/1507256620203405316
3/25/2022,lakas_cmdph,Reform Party endorses BBM-Sara  #UniTeamBBMSara #BBM2022 #LAKASniSARA  https://t.co/dOs65x5qNc,"['uniteambbmsara', 'bbm2022', 'lakasnisara']",https://twitter.com/Lakas_CMDph/status/1507256154757292037
3/25/2022,ashspyder,@jcpunongbrgy muntanga lang? lahat ng batang duterte andun sa #UniteamBBMSARA 🤭🤭🤭,['uniteambbmsara'],https://twitter.com/ashspyder/status/1507253353180549121
3/25/2022,tgifbbm,"Ehh let's GO BUKIDNON ipakita din natin ang lakas ng MINDANAO ❤️💚 MARCH 31,2022 KITAKITS KA UNITEAM 🌹 .@bongbongmarcos || @indaysara  #BBMSARA2022 #UniteamBBMSARA  https://t.co/y05n3Owa0u","['bbmsara2022', 'uniteambbmsara']",https://twitter.com/tgifbbm/status/1507243292722823168
3/25/2022,jowndean74,@bongbongmarcos MANGANEEENNN APO!!!!! Kumakain nmn pla sila sa karinderya.. ✌️😍👊❤️💚🇵🇭🍔  #BBMForPresident #INDAYSARAforVP #UniTeamBBMSARA #StrongerUNITEAM  https://t.co/dQQLGeUinq,"['bbmforpresident', 'indaysaraforvp', 'uniteambbmsara', 'strongeruniteam']",https://twitter.com/jowndean74/status/1507235558602711041
3/25/2022,hauntvaldez,Ok. This is epic. Hahah!  Sen. Kiko your body language po. 😂😁✌️  #Halalan2022 #campaign2022 #kakampinks #LetLeniLead #UniteamBBMSARA  https://t.co/RP8Ds5MosL,"['halalan2022', 'campaign2022', 'kakampinks', 'letlenilead', 'uniteambbmsara']",https://twitter.com/hauntvaldez/status/1507235102740611074
3/25/2022,siguastephen,"Di parin sila (Aquinos) maka-move on kasi kahit sa BALUARTE nila ang Tarlac, di na SILA ganun kalakas at ma-impluwensiya. Pana-panahon lang po ang Political Power, maam. BASIC101 lang yan 😂😂 #UniteamBBMSARA  https://t.co/0ztlktGgoo",['uniteambbmsara'],https://twitter.com/SiguaStephen/status/1507230494085111814
3/25/2022,lihan_official,@stinger1026 Yes paps. Labyu! #UniteamBBMSARA ❤️💚,['uniteambbmsara'],https://twitter.com/lihan_official/status/1507222098686922759
3/25/2022,rocktheboat008,Yung pirma pa lang ni Sen. Bong Go sa PDP laban  convinced me na sinuportahan na nila si BBM even without words kung kilala nyo si Tatay D malalaman mo na  agad .. #UniteamBBMSARA 💚❤  https://t.co/bKWu7jHGkP,['uniteambbmsara'],https://twitter.com/rocktheboat008/status/1507221990318305280
3/25/2022,tin12231,"KRIS ""pink ug bugan"" AQUINO #BBMForPresident #BBMSARA #UniteamBBMSARA  ❤️💚✌️🇵🇭  https://t.co/SkSzQ1ctNW","['bbmforpresident', 'bbmsara', 'uniteambbmsara']",https://twitter.com/tin12231/status/1507219615029805062
3/25/2022,rocktheboat008,#UniteamBBMSARA ❤💚  https://t.co/08N70jCPy0,['uniteambbmsara'],https://twitter.com/rocktheboat008/status/1507218932293267460
3/25/2022,stinger1026,#UniteamBBMSARA ❤️💚  https://t.co/yoDpHez7Ml,['uniteambbmsara'],https://twitter.com/stinger1026/status/1507218723677302784
3/25/2022,rocktheboat008,🔉  Ang mga Pilipino ay may napili na 🎶 #UniteamBBMSARA  https://t.co/QlIzO0rLW5,['uniteambbmsara'],https://twitter.com/rocktheboat008/status/1507218715170918407
3/25/2022,sanjuan716,This is true!!! ❤💚👊✌ #BBMSaraUNITEAM  #BBMSARA2022  #UniteamBBMSARA,"['bbmsarauniteam', 'bbmsara2022', 'uniteambbmsara']",https://twitter.com/SanJuan716/status/1507218455820337160
3/25/2022,prettybabemla,#BBMSARA2022 #UNiTeamBBMSARA #BBMIsMyPresident2022 #SARAIsMyVicePresident2022 #Vote7MARCOS #Vote4DUTERTE,"['bbmsara2022', 'uniteambbmsara', 'bbmismypresident2022', 'saraismyvicepresident2022', 'vote7marcos', 'vote4duterte']",https://twitter.com/prettybabemla/status/1507217284619972612
3/25/2022,miaca66930664,"""Utang nyo sa aking ama ang kalayaan na tinatamasa nyo ngayon."" Baka ang kahirapan na tinatamasa namin ngayon ang ibig mong sabihin Kris Aquino.Uso mag isip at tumingin sa paligid kung ano ba talaga kalagayan ng bansang Pilipinas. MALAYA BA TALAGA? #Eleksyon2022  #UniteamBBMSARA","['eleksyon2022', 'uniteambbmsara']",https://twitter.com/miaca66930664/status/1507217149735358470
3/25/2022,chichaywitty,❤🇵🇭💚  And hello again Twitter world! 😁  #bbmsara2022 #UniteamBBMSARA #pinoyako #pilipinas #votewisely,"['bbmsara2022', 'uniteambbmsara', 'pinoyako', 'pilipinas', 'votewisely']",https://twitter.com/chichaywitty/status/1507212367280877575
3/25/2022,honey_galvez22,"In despite of Everything  Ikaw prin Ang natatanging Presidente ko! I will always believe you pops!  Alam ko.KAYA MO YAN! “You keep doing the right thing, and at the end a good heart always win. “ ♥️✌🏻💚🐅🦅  #NotoNegativeCampaign  #UniteamBBMSARA  #BBMIsMyPresident2022  https://t.co/FjHe3SeZp4","['notonegativecampaign', 'uniteambbmsara', 'bbmismypresident2022']",https://twitter.com/honey_galvez22/status/1507207724135706625
3/25/2022,applekizz14344,#BBMForPresident2022 #BBMSARA2022  #UniteamBBMSARA,"['bbmforpresident2022', 'bbmsara2022', 'uniteambbmsara']",https://twitter.com/Applekizz14344/status/1507207507583807489
