date,username,tweet,hashtags,link
3/9/2022,mpac_foundation,"Send money to the Philippines with ZERO fees!   Download @sendwaveapp now and enjoy FREE credit with the code, MPF.  #PacquiaoFoundation #MannyPacquiao #MannysCorner  https://t.co/MRQJqiPa2p","['pacquiaofoundation', 'mannypacquiao', 'mannyscorner']",https://twitter.com/MPac_Foundation/status/1501574277786587139
3/9/2022,dacanayp1,"O mga pinklawan, pagkatapos niyo icheck ang privilege niyo. Ito naman check niyo!  #LeniRobredo #PingLacson #BBM #IskoMoreno #MannyPacquiao","['lenirobredo', 'pinglacson', 'bbm', 'iskomoreno', 'mannypacquiao']",https://twitter.com/DacanayP1/status/1501480415642939393
3/9/2022,tribido_ka,"Kung ang layunin ni #iampinglacson, #mannypacquiao, #kaleody , #iskomoreno ay para talaga sa ikabubuti ng bayan, dapat umatras na sila at iendorso nila #LeniKikoAllTheWay !","['iampinglacson', 'mannypacquiao', 'kaleody', 'iskomoreno', 'lenikikoalltheway']",https://twitter.com/Tribido_Ka/status/1501476911955939331
3/9/2022,quintoangelito,Floyd Mayweather Gets Nearly Knocked Out…#floydmayweather #mannypacquiao  https://t.co/SQ49HiAG8E via @YouTube,"['floydmayweather', 'mannypacquiao']",https://twitter.com/QuintoAngelito/status/1501460283302154245
3/14/2022,bxrbie_estella,#ForGodAndCountry🇵🇭  #PanaloAngMahirap #PanaloAngPilipino,"['forgodandcountry', 'panaloangmahirap', 'panaloangpilipino']",https://twitter.com/Bxrbie_estella/status/1503268329209090055
3/22/2022,meloh947,@manilabulletin @mbseppedrajas di yan kakasa sa iyo #mannypacquiao sasabihin ng handler ni BBM gusto mo lang tumaas ka sa survey.,['mannypacquiao'],https://twitter.com/meloh947/status/1506056840437973000
3/22/2022,silverkymm02,"Siguro sa boxing matatalo mo si BBM, pero sa debate? I doubt! Manny Pacquiao, you need Jesus. Okay? #Halalan2022 #Eleksyon2022 #BBM #SaraDuterte #MannyPacquiao","['halalan2022', 'eleksyon2022', 'bbm', 'saraduterte', 'mannypacquiao']",https://twitter.com/silverkymm02/status/1506039378023354371
3/21/2022,iamroverarcilla,"mukhang di niyo ata sinama sa balita niyo, @saksi sina @IskoMoreno at @MannyPacquiao?? May mga naging campaign activities naman din po sila kanina... e nasa @24OrasGMA naman din sila kanina. Kunsabagay, mas mahalaga nga pala sa inyo yung event ni Gozon  #IskoMoreno #MannyPacquiao","['iskomoreno', 'mannypacquiao']",https://twitter.com/iamroverarcilla/status/1505932576774524930
3/21/2022,ligayasecretar3,Ang FUCKYAW na walang utak #MannyPacquiao   https://t.co/Fkrr5cRdts,['mannypacquiao'],https://twitter.com/LigayaSecretar3/status/1505868678360936451
3/21/2022,babymoshara,POTACCA ANG TAPANG MO HA HAHAHAHAHAHAHAHAHAHAHAAHAHHAHAAHAHAHHA TOPIC NGA ABOUT DIVORCE PURO DIYOS BINABANGGIT MO. Tanga ka ba o sadyang nasobrahan yung suntok sa utak mo?? #mannypacquiao #BBMSaraUNITEAM,"['mannypacquiao', 'bbmsarauniteam']",https://twitter.com/babymoshara/status/1505863433861824512
