,tweet
5211,He deserves to be heard. #bbm #SMNITheDeepProbe
5212,Napa-huwow na lang ako sa mga sagot ni #BBM. 😊❤️💚 #SMNIDeepProbe  https://t.co/L71eGEHyGc
5213,Aseqalile ke ama primary school boys!😑 #BBM
5214,Our 17th President of the Philippines is a ROCKSTAR!!! 😎😎✌🏻❤️ #BBMIsMyPresident2022 #BBM
5215,Kinilig nman ako sa sweet gesture ni Prof.Clarita Carlos towards #BBM at the end of the #SMNITheDeepProbe interview 😊.. Good performance as always aking #Presidente ….                      ✌️👊🇵🇭❤️💚 #BBMSARA2022  https://t.co/Wk8rnol75a
5216,Sa DEEP PROBE ko lang narinig yung word na Machiavellian. 😊 Congrats SMNI and for those presidential candidates na nagattend.  #BBM #BBMSARA2022 #BBMForPresident  #SMNIDeepProbe #SMNIpresidentialinterviews  https://t.co/qWfTDoZRhT
5217,Bong Bong Marcos in SMNI The Deep Probe Look at the views in facebook and youtube livestream #smni #bbm  https://t.co/lKEV0aKwMR
5218,"Grabe umabot ng 366,766 live viewers #SMNI YT+Fb and the Manila Times YT+Fb. Lol naka smile sina Sir #BBM at Prof. Carlos 😊. Again, congrats #SMNITheDeepProbe #BBMForPresident  https://t.co/rIzXvuIiaK"
5219,BBM: who I am to judge🏳️‍🌈🏳️‍🌈 Haaay nakakabitin Naman Po smni one more baka umattend na Sila🤣 #bbm #bbm #BBMSaraUNITEAM #BBMSARA2022
5220,#SMNITheDeepProbe  #smni  congrats it was indeed a great interviews no negativity …. Walang lutang walang paninira #bbm ako!!☑️☑️✌🏼❤️🙏🏼
5221,The Presidential Candidates raised relevant issues during #SMNITheDeepProbe Amazing answers. However I can’t deny the fact that #BBM  stood out tonight! #BBMForPresident I’m really convinced dat HE is the right one after Pres.Duterte regime. U have my vote Sir! 👊🏽❣️💚 #protectBBM
5222,The smile of inviting bbm sa university #SMNITheDeepProbe #bbm #UniTeam #foryoupage  https://t.co/vP0teO7Fwe
5223,"The amount of people who wanted to hear from #bbm😭. That's not the final view, anyway go watch the live in SMNI now!  https://t.co/5glWlnkzho"
5224,"Also, napka-consistent nya sa mga sagot nya ever since his first interview/debate ❤️✌️  Galiiiiiiing!!!!!  #SMNIDeepProbe #BBM  #UniTeam"
5225,Bat kaya pinagpipilitan nila ang kasong tax evasion laban kay #BBM na wala namang maipakitang ebidensya keso pilit na binabalik ang ABS-CBN  na proven guilty sa tax ng supreme court. Naisip ko lang
5226,Check out BoyRecto's video! #TikTok  https://t.co/hAYbxUXNEc..  pochang sagot mas mgling pa elementary sumagot dito..#bbm
5227,"Imagine if the last question of Prof Carlos to #BBM would gave it 2 LenLen, Isko, Manny &amp; Ping surely they'll gonna scratch their head esp on the #machiavellian thing bcuz its a pragmatic way 2 b a great leader in our country. ✌️👊 #SMNITheDeepProbe #Eleksyon2022 #Halalan2022"
5228,#BBM Magna nakaw
5229,Viewing #ManilaTimes #SMNIDeepProbe #BBM  https://t.co/Yld2yVFIgE
5230,SAVE THE BEST FOR LAST!!!! ❤️❤️❤️❤️✌️✌️✌️ IVE BEEN WAITING FOR #BBM #SMNITheDeepProbe #BabyM #showsupindifficultquestions #leniasanka  #NoToLeniKiko2022
5231,"Walang added question from the panel na nagtanong, nag jujump nalang agad sa ibang tanong wala sila masabi  #bbm #foryoupage  #SMNITheDeepProbe @MEtherealerika"
5232,❤❤❤❤❤ #BBM #SMNITheDeepProbe
5233,we're cooler. - Bongbong Marcos 😎😏❤💚 #SMNITheDeepProbe  #BBMForPresident  #BBM
5234,#ItuloyAngPagbabago #BBM #SMNITheDeepProbe competent! Kaya pala bet na bet siya ni late Sen. Miriam Santiago nuon. She was so kind to Pres.Duterte and to BBM! ‘Coz these two will make a difference in Philippine history! To be great again! 🤩🤩
5235,Kung ganyan naman sumagot ang walang diploma at natapos eh di G na G naman na di ba? #BBM #SMNITheDeepProbe
5236,#SMNITheDeepProbe HE ANSWERED WELL about LGBTQ ISSUE. INAANTAY ko ang suporta mo sa aming naghihintay ng SAME SEX CIVIL UNION. @bongbongmarcos Sana ikaw na #BBM
5237,""" LGBT doesn't ask for special treatment, they just don't want to get discrimated "" #BBM ❣️  #SMNITheDeepProbe"
5238,I will definitely vote for Bongbong Marcos! 👏🏽👏🏽👏🏽 #MyPresident #BBM #SMNITheDeepProbe
5239,BBM is very consistent at wearing the Philippine Flag pin. He doesnt forget his country and its people  #SMNIDeepProbe  #SMNIpresidentialinterviews  #SMNIElectionWatch2022  #BBM  https://t.co/lViOLqewnm
5240,Kumbakit nga naman kasi natatapat lagi na need mag-commercial break eh gusto magfollow-up question ni Professor Carlos 😂😂😂😂  #SMNITheDeepProbe  #SMNIDeepProbe  #BBM  https://t.co/EvKtIVoVhO
5241,Hindi talaga ako ngkakamali na pinili kita #BBM to be my future president #SMNITheDeepProbe
5242,"When a true leader speaks, people listen. That is the reason why every time BBM speaks, people always tune in. Number of viewers always go up ✌️😁 #SMNITheDeepProbe #SMNIDeepProbe #SMNIpresidentialinterviews #SMNIElectionWatch2022 #bbm #BBMIsMyPresident2022"
5243,May advance questions si BBM sa SMNI 😂 #BBM #SMNITheDeepProbe #Halalan2022 #PHVote #
5244,"That is the biggest problem of agriculture, farmers are getting older then their doesn't want to do farming,that the reason they study hard to be a professional. #SMNITheDeepProbe #SMNIDeepProbe #SMNIpresidentialinterviews #SMNIElectionWatch2022 #bbm"
5245,HANDANG HANDA NG MAGING PRESIDENTE NG PILIPINAS ❤️🇵🇭 #BBM #SMNITheDeepProbe  https://t.co/qvDEpedh3z
5246,Shot of the night. Just cancel the elections please. #SMNITheDeepProbe #BBM #Desisyon2022 #WeDecide #PHVote #VotePH  https://t.co/KlM4AHie9h
5247,"Without BIAS, if i am undecided, i will say that He is Brilliant, any topic ibato mo sa kanya he can explain it , elaborate it with consideration. He is absolutely the next President of the Philippines.#SMNITheDeepProbe #SMNIpresidentialinterviews #SMNIElectionWatch2022 #bbm"
5248,Shot of the night. Cancel the elections now. #SMNITheDeepProbe #BBM #Desisyon2022 #WeDecide #PHVote #VotePH  https://t.co/IPumEvVYfh
5249,"You really are amazing, my President! SMNI with over a hundred and twenty-six thousand views!   #SMNITheDeepProbe  #BBM  https://t.co/NUnOrsmPy5"
5250,Even the haters are watching #BBM right now. #BBMIsMyPresident2022 #BBMSARA2022  #SMNITheDeepProbe
5251,Leni doing hadoupenk while watching BBM tonight:   #UNiTeamBBMSARA #BBM #SMNITheDeepProbe  https://t.co/uOaKxM9JkG
5252,All eyes and ears on Philippines 17th President🇵🇭 #SMNITheDeepProbe #BBM ✌️
5253,Wag mong galingan #BBM magagalit nanaman yan sila sayo😌 #SMNITheDeepProbe
5254,Intelligent person is not afraid answering difficult questions. My President ✌️❤️🇵🇭 #SMNITheDeepProbe #SMNIpresidentialinterviews #SMNIElectionWatch2022 #BBMSARA2022 #bbm
5255,"Today right now we claim our victory! Nauna na ko mag celebrate mga ka uniteam! Cheers sa Bagong Pilipinas, Bagong Lipunan! #MayNanaloNa #BBMSaraUNITEAM #BBM #BBMIsMyPresident2022 #VictoryisOurs  https://t.co/Ad1u1LLHnh"
5256,Sino nga ba ang loser?  PARA SA MGA OFW #ofw #ofwlife #halalan2022 #bbm  #letlenilead  https://t.co/UARlwnT7E3 via @YouTube  https://t.co/6WY139mVl7
5257,nagpapadala lamang tayo ng mensahe sa bawat isa hindi natin kaaway ang bawat isa sadyang ginagamit natin ang boses natin para pakinggan tayo upang iparating na MAGKAISA #BBM #BBMFORPRESIDENT2022
5258,"To everyone who wants to know Senator Fedinand Marcos Jr's platforms, you should watch SMNI. Nandoon na po lahat ng mga plataporma niya. Salamat.  #SMNITheDeepProbe  #BBM"
5259,So far #BBM shows an impressive knowledge of geopolitics and energy. His thoughts are deep and substantial. ❤️  #SMNITheDeepProbe  https://t.co/mIDBKQiafd
5260,'We have no nuclear plant because of merely politics' sad to say it's true #SMNITheDeepProbe #SMNIDeepProbe #SMNIpresidentialinterviews #BBMSARA2022 #bbm
5261,@Ignacio76245046 Mga mahihinang nilalang...Pagkatapos ng masamang pinagsasabi nyo kai #BBM ngayon #PaVictim ka???Tangina nyo wag kayong makipag bardagulan sa socmed kong di kaya ng puso at katawan mo..🤪🤪🤪
5262,I really admire the way BBM weigh things before he answer. His really focus on the topic. #SMNITheDeepProbe #SMNIDeepProbe #SMNIpresidentialinterviews #bbm
5263,Bong bong marcos #BBM  https://t.co/hCuRtx9iOX
5264,"@pinoyanghang Look oh, On  #BBM ‘s fb page 💚❤️💚💚❤️❤️❤️  https://t.co/WbDpke88Ib"
5265,#bbm  https://t.co/skXOJN4v3J
5266,@SamanthaNadin13 Sana mabigyan ng position na lang si Sec Norberto Gonzales.  #SMNITheDeepProbe #BBMSaraUNITEAM #BBMForPresident  #BBM
5267,"Bongbong Marcos Jr. answered the questions well, proving alternative solutions to current problems that our country is facing. And with that, I think he is well-equiped and ready to lead the nation.  #SMNITheDeepProbe  #BBM"
5268,"Prof. Clarita was stunned sa dami ng BBM supporters na pumunta 😍✌❤  ""We are not even involve but we are feeling euphoric here"" -Prof. Clarita Carlos  #SMNITheDeepProbe  #BBM #BBMSaraUNITEAM  https://t.co/mtbSnEE9qK"
5269,I agree.. nkka migraine yung mga tanong.  #SMNITheDeepProbe #BBM
5270,"A good relation to all country is really best for our country,that a real unity he wanted to happen. #SMNITheDeepProbe #SMNIpresidentialinterviews #bbm #BBMSaraUNITEAM"
5271,"@R3pa15 may alphabet tayo nakaka arange tayo ng bawat words once we hear to someone "" judgement nor hypocrite "" masakit pakinggan pero di ka magpapaapekto words can pe pretty and nice kaya feel lang natin inaaway na tayo or di tayo pinapakinggan &lt;3  #U"
5272,Matalino din si @lenirobredo eh. Alam nyang di nya masasagot mga tanong sa @smninews kaya di sumipot 😂😂😂 ang alam lang nya puro “ayuda” at mga “bandaid” solutions nya 🤣🤣🤣  #SMNIDeepProbe #BBM
5273,164k YT viewers! iba talaga suporta ng BBM loyalist ❤️✌🏻❤️✌🏻❤️  #SMNITheDeepProbe  #BBM  https://t.co/ZhsalVSuTl
5274,Philippine foreign workers or OFWs will be so happy to learn that Marcos plans to tax them and we think MARCOS is RIGHT! Time to tax Overseas Filipino Workers!! @poeaNews #BBM #BBMSaraUNITEAM #CAMANAVAisPink  https://t.co/AsCmoxcrb8
5275,@SarinaKogaaa_02 My President ❤💚 #SMNITheDeepProbe #BBMSaraUNITEAM  #BBM
5276,I made the right choice!  Bongbong Marcos is my President!   #BBM #SMNIDeepProbe
5277,#SMNITheDeepProbe #BBMForPresident  #bbm
5278,Ang lakas ng viewers pagkasalang ni BBM. Nagpapahalata kyo uniteam ha. #SMNITheDeepProbe #BBM
5279,#SMNITheDeepProbe #BBM
5280,"Pag mahina utak mo, aabsent ka talaga! Hahahaha #SMNITheDeepProbe  #BBM ❤️❤️"
5281,Lalo dumadami ang viewers pag si BBM na nag sasalita! #GOBBM #bbmsmni #BBM #BBMSaraUNITEAM
5282,Yung mga tanong ng panelists kay #BBM 🤯  #SMNITheDeepProbe  #SMNIDeepProbe  https://t.co/F1Ywnn8vgu
5283,#SMNITheDeepProbe #BBM  https://t.co/eJrbUK5ekV
5284,#BongbongForPresident #BBMSaraUNITEAM  @bongbongmarcos  congrats we love you 😍😍😍♥️♥️🙋✌️✌️✌️💪💚💚💚👊👊 #BBM with Congrats @smninews  https://t.co/m9zmM14gMe
5285,🤝🤝🤝🤝 #bbm #SMNITheDeepProbe
5286,BBM certainly knows what he says or articulates. This is the kind of Presidential Interview I am looking for. ❤️ #SMNIpresidentialinterviews #SMNIDeepProbe #SMNITheDeepProbe #bbm #bongbongmarcos
5287,"@bongbongmarcos @TheManilaTimes Marcos: I think the United States, we can predict it fairly and accurately. But EU is a more difficult spot, simply because they are highly dependent for their energy to Russia @TheManilaTimes #SMNITheDeepProbe #BBM #Bongbo"
5288,"viewers doubled nung si #BBM na ang nakasalang, rooting for you, sir ❤️  #SMNITheDeepProbe  https://t.co/jQav59KwOB"
5289,May nanalo na talaga! #BBM #SMNITheDeepProbe
5290,Closely listening to #BBM on #SMNITheDeepProbe.
5291,#SMNITheDeepProbe Seriously having brain damage. I cannot. #BBM iba ka!❤️❤️❤️✌🏼
5292,@bongbongmarcos @TheManilaTimes Marcos: It also depends on what the reaction of the EU and the Unites States will be     @TheManilaTimes #SMNITheDeepProbe #BBM #BongbongMarcos #TheManilaTimes
5293,@iMthinkingPinoy Wowwe #BBMForPresident #Bbm  https://t.co/JbLiHsfrHu
5294,"Presidential Candidate Ferdinand ""Bongbong"" Marcos Jr  #BBM #BongbongMarcos #SMNITheDeepProbe  https://t.co/jguw2RaB93"
5295,Ang galing ni #BBM #SMNITheDeepProbe
5296,"@bongbongmarcos @TheManilaTimes Marcos: What will happen to Ukraine, there will be a geopolitical balance on power     @TheManilaTimes #SMNITheDeepProbe #BBM #BongbongMarcos #TheManilaTimes"
5297,PRES.#BBM #BABYM
5298,#BabyM #BBM #SMNIDeepProbe  https://t.co/7QKu8906fz
5299,"SASS: ""How will you position our country in this New World Order?""  #SMNITheDeepProbe #BBM"
5300,Y’all #BBM is doing great  #SMNITheDeepProbe
5301,#BBM #SMNI
5302,"@bongbongmarcos @TheManilaTimes Marcos: Yes I believe there will be a new world order,  and I'm certain that Tehran and Beijing are watching very very closely what will happen to Ukraine   @TheManilaTimes #SMNITheDeepProbe #BBM #BongbongMarcos #TheManilaT"
5303,#BBM #SMNITheDeepProbe
5304,Watching rn:  #BBMSARA2022 #BBM #SMNITheDeepProbe  https://t.co/sqUAswZaw1
5305,@bongbongmarcos @TheManilaTimes Marcos: Perhaps this was his move. @TheManilaTimes #SMNITheDeepProbe #BBM #BongbongMarcos #TheManilaTimes
5306,@Kwiniee13 Baka #BBM yan. ❤️💚
5307,155k YT viewers. Nanlalaki mata ng mga marites sa kabilang parlor 😅🤣😂  #SMNITheDeepProbe #BBM  https://t.co/rCocvE0jig
5308,#bbm goodluck ✌✌✌❤ ❤ ❤  https://t.co/bE3zMbnz7u
5309,"The man of the hour lol.. Grabe ang lakas ni Sir #BBM. ATM, 249,727 live viewers #SMNI YT+Fb and The Manila Times YT+Fb ❤️💚👏👏. Congrats #SMNITheDeepProbe  https://t.co/Ig2K7HlHrv"
5310,"@bongbongmarcos @TheManilaTimes Marcos: But there will be a very big change, some analysts says, President Putin is trying to reconstruct or recreate the Soviet Union into another name  @TheManilaTimes #SMNITheDeepProbe #BBM #BongbongMarcos #TheManilaTime"
5311,Nakakita ng artista #SMNITheDeepProbe #BBM #BBMonTheDeepProbe
5312,@bongbongmarcos @TheManilaTimes Marcos: I hope that it (peace agreement) will be done in two weeks because the entire world has suffered @TheManilaTimes #SMNITheDeepProbe #BBM #BongbongMarcos #TheManilaTimes
5313,Parang caravan lng eh!  #SMNITheDeepProbe #BBM #BBMonTheDeepProbe
5314," https://t.co/JS47PSDW66 SMNI  ""THE DEEP PROBE"" iba ka talaga my president @bongbongmarcos  #BBMSaraUNITEAM #BBMSARA2022 #BBM"
5315,@amigoManila ahahaha narinig ko rin yun. ahahaha. #BBM ❤️💚
5316,"Kalma guys, si #BBM lang yan. 😂😂😂  #SMNITheDeepProbe  #SMNIDeepProbe  https://t.co/TyM7NYoIWI"
5317,"As of now 150k people are watching #SMNITheDeepProbe Live on YouTube   again, the YouTube palang to, iba pa sa Facebook Live. ✌️😌  mukhang gagawin pang 200k+ watchers ha hahaha #BBM ❤️✌️  https://t.co/xFakwbsB6i"
5318,Hahaha!! Mag bingi bingihan na naman sila. #BBM #BBMonTheDeepProbe
5319,"Kahit ako din naman siguro, magsalimuang sad ko pag makita ko si #BBM 😂✌#SMNI #SMNITheDeepProbe #BBM #BBMSaraUNITEAM"
5320,#BBM is last. Prof. Carlos throws the first Q.   #SMNIDeepProbe  #SMNITheDeepProbe @smninews  https://t.co/j1jVuTrHfX
5321,"Entrance of Presidential Candidate Ferdinand ""Bongbong"" Marcos Jr. #SMNITheDeepProbe #BBM  https://t.co/egugvBexOf"
5322,ITO NAA!!❤️💚 #SMNITheDeepProbe #BBMSARA2022 #BBM  https://t.co/DXZ5U1WzvR
5323,Ampogi ng PRESIDENTE ko ✌️❤️🇵🇭 @bongbongmarcos #SMNITheDeepProbe #SMNI #BBM  https://t.co/IqRvC670lX
5324,#SMNITheDeepProbe #BBM is here
5325,ETO NAAA!!!❤️💚 NAGKAGULO ANG LAHAT SA OKADA SA PAG LABAS NI BBM😭 #BBMSARA2022 #BBM #SMNITheDeepProbe  https://t.co/FqUkXdEyUG
5326,#BBMSARA2022  #MARCOS #BBM #SARA #SMNITheDeepProbe  https://t.co/dWfyyN6Nvm
5327,🍔❤️✌️🇵🇭 #SMNITheDeepProbe #BBM
5328,Kalma lang kayo❤️ HAHAHAHA #SMNITheDeepProbe #BBM #BongbongForPresident  https://t.co/ssuZ5MjsTs
5329,#BBM on #SMNIpresidentialinterviews
5330,Grabe entrance pa lang yan. SInalubong talaga eh. ❤️💚 #SMNITheDeepProbe  #SMNIDeepProbe #BBM #UniteamBBMSara2022  https://t.co/KrFaM93FB8
5331,Here comes #BBM at #SMNITheDeepProbe the next President of the Republic of the Philippines!
5332,Last but not the least our very own BBM ❤️💚     #SMNITheDeepProbe #SMNIpresidentialinterviews #BBMSaraUNITEAM #BBM #UniteamBBMSara2022 @bongbongmarcos @sandromarcos7  https://t.co/QIBeQklKz2
5333,#BBMSaraUNITEAM fam si #BBM na ang kasunod sa #SMNITheDeepProbe   tutok na!!!
5334,Nakupo si #BBM na! Ilabas ang Burger 🍔❤️💚 #SMNITheDeepProbe #UniteamBBMSara2022
5335,next na si #BBM  #SMNITheDeepProbe  #SMNIDeepProbe
5336,Biglang naging 120k viewers nung si BBM na ang susunod. ikaw na talaga sakalam BBM ❤️✌🏻❤️✌🏻❤️  #SMNITheDeepProbe #BBM
5337,#BBM’s next! #SMNITheDeepProbe
5338,LIVE! 'The Deep Probe: The SMNI Presidential Candidates Interview' | Mar...  https://t.co/XRy2bpm43g via @YouTube #SMNIDeepProbe  #BBM  #SMNIElectionWatch2022  #BBMSaraUNITEAM
5339,Survey frontrunner @bongbongmarcos' turn at  the SMNI Presidential Candidates' Interview @TheManilaTimes #SMNITheDeepProbe #SMNIPresidentialInterviews #BBM #BongbongMarcos #TheManilaTimes  https://t.co/IyW8bV2c2R
5340,Next na si #BBM sa #SMNITheDeepProbe ✌️❤️ #BBMFORPRESIDENT2022  https://t.co/hMqyAyhiH0
5341,Eto n po si #BBM ang susunod n magpa-interview s #SMNITheDeepProbe 😁✌️🇵🇭🐯😘  https://t.co/CSDGcQFQDU
5342,#TheDeepProbe #SMNITheDeepProbe  #SMNIDeepProbe  #SMNIpresidentialinterviews  #SMNIPresidentialInterview2022  im watching from the start  maayos lahat ng interviews walang tension ❤️💚  waiting for #BBM 😁❤️💚
5343,8pm -- 111K na! Happy watching! BBM Upnext!!! #BBM #NoToLeniKiko2022  https://t.co/Raj00b3BuY
5344,"Sana nga si #NorbertoGonzales yung dikit sa laban kay #BBM kaso, kahit yung 2nd place sa polls ngayon, ang layo na sa numbers, ang layo pa sa utak."
5345,Nakow... Di naman obvious na partisan dahil sino pa ba ang nagsulat... Tenen! Si crybaby na mahilig magkaso kapag napikon @raissawriter 🤡 #NeverAgaintoDilawans  #NoToLeniKiko2022  #BBM #vote7marcos  #CAMANAVAisPink - it isn't  #fakenews
5346,"Sana nga po ikaw ang nag no.2 kay BBM. Kung wala po si BBM, sayo ang boto ko! ✌👊 Galing niyo po sir, pwedeng pwedeng adviser! 👏 #BBM #NoToLeniKiko2022  https://t.co/jnjSProc2n"
5347,"The way you campaign, shows how the way you will govern.  -Sec. Norberto Gonzales  #LENI / #BBM  - OUCH!!!  #SMNITheDeepProbe     #SMNITheDeepProbe"
5348,See when propaganda is not part of your core values. Even the foreigners acknowledge the service of the Marcos family to the Filipino people.  @bongbongmarcos @sandromarcos7 @iMthinkingPinoy @BbMaharlika #BBMSARA2022 #BBM #TVB    https://t.co/5ZNm4nwBlZ  https://t.co/oLNSzWKBll
5349,⚫ 7 Bongbong Marcos  ⚫ 4 Inday Sara   Yes 100k views on #SMNI for #BBM even more than meet the eyes ✌️👊💚❤️🇵🇭
5350,"Oh, pustahan may manonood na mga kakampink sa SMNI pag sumalang na si BBM at hahanapan na naman ng butas o mali.  #SMNITheDeepProbe #BBM #BBMSARA2022"
5351,#SMNITheDeepProbe Norberto Gonzales impressive! Very Positive... Far Sincere and Intelligent NO HATRED compared w/ #LenLenLoser 😅  Sana sya na lang #2 ni #BBM ?❤🤩
5352,"They won't get the attention they crave. Busy ang marami ngayon eh. (Oh, and is this gonna be another cooking show in favour of the r3ds? For sure.) 🤣  #SMNITheDeepProbe #NeverAgain #bbm #UNiTeamBBMSARA ❌ #Eleksyon2022 #CAMANAVAisPink #LeniKiko2022 💗"
5353,"Marcos noon, Marcos ngayon, Marcos nga agnanayon! #BBM #sandromarcos #solidnorth  https://t.co/0STD8eJZI7"
5354,SMNI GRABE KA! MAPIPIGA TALAGA SA #SMNITheDeepProbe    #SMNINewsChannel #SMNI #BBMSaraUNITEAM #BBM
5355,#SMNITheDeepProbe This is #RealTalk We've said this over &amp; over again.. Ka-Leody have more substance than #Lenlen and Gonzales is FAR More SINCERE than #Lenlen very evident he wants POSITIVE Change very #BBM &amp; NOT HATRED - Disinformation✌❤ 😍
5356,"Ang number ko po ay para sa contact tracing, hindi po para sa inyong kampanya. Maraming salamat po #BBM #BeBeMosa202022  https://t.co/pFojnqTcY0"
5357,#BBM what time ka? #TheDeepProbe
5358,"@k_aletha Marcos was in power for 20 yrs, he ran away from the Philippines while the economy was in shambles ;otherwise Marcos DID NOT have to RUN AWAY from his own country #CamanavaRockandRosas #CaMaNaVaIsPink #BBM"
5359,Sama n’yo na ‘to #BBM ctto
5360,WAITING FOR #BBM #SMNITheDeepProbe
5361,san nakakaavail ng BBM tshirt? #BBM #BBMForPresident
5362,@UNO__2980 Ang cool ng outfit ni #BBM
5363,"Remember: Always love your family and friends! Let's spread love, peace and unity not hatred, anger and negative energy! 🤗❤💚💟💙💛🤍💜  Sa bandang huli, magsisimula pa rin ang tunay na pagbabago sa tahanan natin mismo. 🤭👌❤💚  #bbm #leni #isko #mannypacquiao #pinglacson  https://t.co/3VoRJnAmv6"
5364,Marcos Sr. took his family and ran away from a housewife; how will a weaker Marcos deal with WEST PHILIPPINE SEA and other issues? Like Duterte said - Marcos is a WEAK LEADER #BBMSaraUNITEAM #BBM #KulayRosasAngBukas #CAMANAVAisPink
5365,Marcos Sr. took his family and ran away from a housewife; how will a weaker Marcos deal with WEST PHILIPPINE SEA and other issues? Like Duterte said - Marcos is a WEAK LEADER #BBMSaraUNITEAM #BBM #KulayRosasAngBukas @Mscathygonzaga
5366,Iba talaga ang SMNI ❤️ Waiting waiting kay BBM ❤️ #SMNITheDeepProbe  #BBM  #BBMIsMyPresident2022
5367,"ATM: THANKS Kate, @TMobile Employee # 1390408 for excellent customer service tonight. She ported-in my number, activated my Virtual SIM Card, upgraded my calling plan - all under one hour! She’s very knowledgeable &amp; sharp! To top it all, she’s a fellow #BBM Solid Supporter!  https://t.co/MwhKeTFjPq"
5368,"Perkembangan sementara ICP per 24 Maret 2022 tercatat sebesar US$114,55 per barel.  Baca lengkapnya  https://t.co/LZ4tobFZ9d  #migas #BBM  https://t.co/bZKw43ekHI"
5369,Nandahil sa incoming election nahati ang tao #BBM
5370,"Nairelate ko lang yung pag kamali ko sa numbering sa reporting na wala yung pang ""7th"" report ko (na 6th pala nalagay ko) which is pang 7 si BBM sa official ballot ng comelec,(isa pang WHICH IS) nawawala siya sa mga debates. 😂  #BBM #LeniRobredo #Eleksyon2022"
5371,"Di ko pa din talaga alam kung sino boboto ko ngayong eleksyon ih. Sarap lang mantriger ng mga solid BBM/Leni. Pero mga kasama ko mga solid Marcos talaga, oks lang yun, yun gusto nila e.  #BBM #LeniRobredo #Eleksyon2022  https://t.co/WAJFP84Eks"
5372,#TheDeepProbe ang Ganda lang ng format. Parang kwentuhan ng mga matatalino.  @smninews #Bbm #Eleksyon2022
5373,Kakabahan ka nga nman tlga sa set pa lang. . .how much more Yung 1 hr na gigusahin kang mag Isa ng panelists. .kaya Pala absent Yung 5. .🤣🤣 Bardagulan daw sa debate hanap nila pero nag MIA #SMNITheDeepProbe #BBM ❤️🐯
5374,"Only BBMSARA is able to unite the filipino INC, Muslim, Iglesia ng Diyos, Kingdom of christ, elshada AT ILANG KATOLIKO... AS FILIPINOS! IBA-IBA MAN ANG PANINIWALA PERO GUSTONG UMUNLAD ANG BUHAY NG PILIPINO!  #BBMSaraUNITEAM  #BBMForPresident  #saraall #BBM"
5375,Hindi lang pwede mapokus ang plataporma para sa mangagawa ka Leody dapat buong problema ng bansa. #SMNITheDeepProbe  #BBM
5376,～パーソナルコンプリートへの道～vol.23  BBM 2020 阪神タイガース ✔︎T55 通常版 ✔︎直筆サイン［60シリ］  ☝️シリーズコンプ達成✨  #陽川尚将 #阪神 #BBM #EPOCH #プロ野球チップス  https://t.co/3HjGjP3ZFe
5377,The SMNI Presidential Candidates' Interview begins. Survey frontrunner @bongbongmarcos is one of the six presidential bets participating in the interview @TheManilaTimes #SMNITheDeepProbe #SMNIPresidentialInterviews #BBM #BongbongMarcos #TheManilaTimes  https://t.co/owedYOhpFv
5378,Ang tunay na magnanakaw ay nasa KULUNGAN #BBM
5379,Pemerintah tidak akan menaikkan BBM subsidi #BBM #PEMERINTAH #INDONESIA  https://t.co/ZximUzrMbb
5380,Pemerintah tidak akan menaikkan BBM subsidi #BBM #PEMERINTAH #INDONESIA  https://t.co/zZLGbM15Qo
5381,Yes #BBM all the way!
5382,"@bongbongmarcos Yes,Uniteam lng ang nagwawagay way ng bandila ng Pilipinas,the best ka talaga sir #BBM/SARA✌❤💚👊"
5383,"I feel like out of the 5 nominated housemates , one might get evicted tonight @BBMzansi #BBMzanzi #Bbm 🤣❤"
5384,"Bersama BPH Migas Sosialisasi Kinerja, ARW Minta Penambahan Kuota BBM di Sulsel: Anggota DPR RI, A Ridwan A Wittiri (ARW) bersama BPH Migas gelar Sosialisasi Kinerja dan Penyuluhan Regulasi BPH Migas tahun 2022 di Hotel Rindra,…  https://t.co/7SzK6DlVF3 #Makassar #dprri #BBM"
5385,Harga minyak dunia naik pemerintah tidak akan naikan BBM subsidi #bbm  https://t.co/5JTVtOKvrh
5386,Sandro is as eloquent as his father. #BBM #BBMSaraUNITEAM #sandromarcos
5387,#SMNITheDeepProbe #smni #SMNIdebates2022 #Bbm #BBMSaraUNITEAM 💚❤️
5388,#SMNITheDeepProbe #SMNIelectionwatch2022 #smni #bbm
5389,Do the Marcoses have ill-gotten wealth? FACT: The Supreme Court has answered this question many times with a clear and unqualified “YES.” #BBM #Marcos #Halalan2022 #Philippines  Read more:  https://t.co/6hpXUjw88F
5390,Survey frontrunner @bongbongmarcos to attend the SMNI Presidential Candidates' Interview. Standby for more updates!  @TheManilaTimes #SMNITheDeepProbe #SMNIPresidentialInterviews #BBM #2022Elections #TheManilaTimes  https://t.co/L5Hq0ugD2x
5391,LOUDER! #BayadBuwisMuna #BBM
5392,"@DontMePlease3 Lakas maka threaten ni #AngelLocsin ng demanda eh sya panay name-calling.   Ang daming #Resibo to prove her current curvaceous body, pero sya walang solid resibo to what she is accusing #BBM of."
5393,"Grabe n tlgA mdAm pati si Ariana binayaran...,,😂♥️💚 #BBM"
5394,#BBM #BayadBuwisMuna
5395,jusko nakakahiya #BBM jusko
5396,MAGALEÑOS  #bbm  https://t.co/VduTn7Tiji
